timestamp,device,message_id,result,user,client_ip,detail
2020-01-13 13:50:57,GCH-VPN-01,ASA-722051,CONNECTED,tushar.cheema,34.120.149.233,Group <SSL-Staff> User <tushar.cheema> IP <34.120.149.233> IPv4 Address <10.99.3.246> assi
2020-01-13 22:05:13,GCH-VPN-01,ASA-722051,CONNECTED,sara.ramaswamy,98.70.30.25,Group <SSL-Staff> User <sara.ramaswamy> IP <98.70.30.25> IPv4 Address <10.99.0.221> assign
2020-01-14 04:12:02,GCH-VPN-01,ASA-113005,REJECTED,kimaya.mani,85.251.151.253,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-14 17:52:09,GCH-VPN-01,ASA-113005,REJECTED,vanya.basu,18.194.117.41,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-15 04:58:29,GCH-VPN-01,ASA-722051,CONNECTED,ivana.bansal,166.104.236.118,Group <SSL-Staff> User <ivana.bansal> IP <166.104.236.118> IPv4 Address <10.99.1.44> assig
2020-01-17 02:48:43,GCH-VPN-01,ASA-113005,REJECTED,ayesha.acharya,202.226.239.97,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-17 17:41:51,GCH-VPN-01,ASA-113005,REJECTED,kartik.sen,1.69.139.97,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-18 00:05:58,GCH-VPN-01,ASA-113005,REJECTED,azad.thaker,23.144.123.110,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-18 09:07:57,GCH-VPN-01,ASA-722051,CONNECTED,kiara.agrawal,124.5.55.253,Group <SSL-Staff> User <kiara.agrawal> IP <124.5.55.253> IPv4 Address <10.99.1.113> assign
2020-01-18 13:13:35,GCH-VPN-01,ASA-722051,CONNECTED,saira.ray,109.189.14.50,Group <SSL-Staff> User <saira.ray> IP <109.189.14.50> IPv4 Address <10.99.1.133> assigned 
2020-01-18 15:28:37,GCH-VPN-01,ASA-722051,CONNECTED,hunar.virk,64.205.145.166,Group <SSL-Staff> User <hunar.virk> IP <64.205.145.166> IPv4 Address <10.99.1.183> assigne
2020-01-19 06:42:31,GCH-VPN-01,ASA-113005,REJECTED,neelofar.jani,48.252.220.231,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-19 14:49:57,GCH-VPN-01,ASA-113005,REJECTED,aarush.kata,84.231.239.104,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-19 21:48:00,GCH-VPN-01,ASA-113005,REJECTED,prisha.sule,191.223.142.38,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-20 14:50:47,GCH-VPN-01,ASA-113005,REJECTED,advik.wagle,146.105.157.114,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-20 17:27:44,GCH-VPN-01,ASA-722051,CONNECTED,vritika.lad,204.241.10.154,Group <SSL-Staff> User <vritika.lad> IP <204.241.10.154> IPv4 Address <10.99.3.137> assign
2020-01-20 18:08:37,GCH-VPN-01,ASA-722051,CONNECTED,alisha.goswami,142.176.173.149,Group <SSL-Staff> User <alisha.goswami> IP <142.176.173.149> IPv4 Address <10.99.1.3> assi
2020-01-20 21:36:36,GCH-VPN-01,ASA-722051,CONNECTED,jivika.khalsa,78.219.124.9,Group <SSL-Staff> User <jivika.khalsa> IP <78.219.124.9> IPv4 Address <10.99.0.154> assign
2020-01-21 05:01:33,GCH-VPN-01,ASA-113005,REJECTED,neelofar.walla,36.234.201.216,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-22 02:46:24,GCH-VPN-01,ASA-722051,CONNECTED,mamooty.kanda,183.210.161.200,Group <SSL-Staff> User <mamooty.kanda> IP <183.210.161.200> IPv4 Address <10.99.3.121> ass
2020-01-23 06:23:05,GCH-VPN-01,ASA-722051,CONNECTED,sahil.saxena,62.254.119.238,Group <SSL-Staff> User <sahil.saxena> IP <62.254.119.238> IPv4 Address <10.99.2.59> assign
2020-01-23 14:31:14,GCH-VPN-01,ASA-722051,CONNECTED,azad.hegde,42.125.128.238,Group <SSL-Staff> User <azad.hegde> IP <42.125.128.238> IPv4 Address <10.99.3.192> assigne
2020-01-23 18:20:01,GCH-VPN-01,ASA-113005,REJECTED,akarsh.shroff,123.85.240.212,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-24 04:47:46,GCH-VPN-01,ASA-113005,REJECTED,jiya.zachariah,176.31.190.13,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-24 21:55:48,GCH-VPN-01,ASA-113005,REJECTED,nakul.dass,102.162.48.167,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-25 03:43:01,GCH-VPN-01,ASA-722051,CONNECTED,anahita.upadhyay,128.82.179.134,Group <SSL-Staff> User <anahita.upadhyay> IP <128.82.179.134> IPv4 Address <10.99.0.84> as
2020-01-25 14:45:02,GCH-VPN-01,ASA-722051,CONNECTED,hansh.comar,59.58.169.176,Group <SSL-Staff> User <hansh.comar> IP <59.58.169.176> IPv4 Address <10.99.0.145> assigne
2020-01-26 05:34:17,GCH-VPN-01,ASA-722051,CONNECTED,raghav.rout,101.3.86.109,Group <SSL-Staff> User <raghav.rout> IP <101.3.86.109> IPv4 Address <10.99.1.131> assigned
2020-01-26 17:34:20,GCH-VPN-01,ASA-113005,REJECTED,lavanya.dyal,11.54.168.216,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-27 14:25:27,GCH-VPN-01,ASA-113005,REJECTED,mamooty.sabharwal,83.240.84.108,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-27 22:20:02,GCH-VPN-01,ASA-722051,CONNECTED,misha.borah,40.224.165.46,Group <SSL-Staff> User <misha.borah> IP <40.224.165.46> IPv4 Address <10.99.2.179> assigne
2020-01-28 00:24:18,GCH-VPN-01,ASA-722051,CONNECTED,aayush.agarwal,208.33.50.112,Group <SSL-Staff> User <aayush.agarwal> IP <208.33.50.112> IPv4 Address <10.99.1.215> assi
2020-01-28 08:26:59,GCH-VPN-01,ASA-722051,CONNECTED,badal.balan,123.128.165.229,Group <SSL-Staff> User <badal.balan> IP <123.128.165.229> IPv4 Address <10.99.1.55> assign
2020-01-28 18:02:43,GCH-VPN-01,ASA-722051,CONNECTED,onkar.aggarwal,57.136.5.33,Group <SSL-Staff> User <onkar.aggarwal> IP <57.136.5.33> IPv4 Address <10.99.2.69> assigne
2020-01-29 18:45:41,GCH-VPN-01,ASA-722051,CONNECTED,anya.buch,19.245.6.125,Group <SSL-Staff> User <anya.buch> IP <19.245.6.125> IPv4 Address <10.99.1.114> assigned t
2020-01-29 19:52:25,GCH-VPN-01,ASA-113005,REJECTED,alisha.sachar,46.210.59.255,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-30 01:28:13,GCH-VPN-01,ASA-722051,CONNECTED,bhamini.devan,97.45.70.220,Group <SSL-Staff> User <bhamini.devan> IP <97.45.70.220> IPv4 Address <10.99.0.12> assigne
2020-01-30 07:33:20,GCH-VPN-01,ASA-113005,REJECTED,purab.atwal,78.221.123.176,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-31 20:14:50,GCH-VPN-01,ASA-113005,REJECTED,nakul.lal,11.226.231.154,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-01 10:15:49,GCH-VPN-01,ASA-113005,REJECTED,elakshi.sandal,53.97.22.241,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-02 16:03:33,GCH-VPN-01,ASA-722051,CONNECTED,jivika.som,103.176.100.251,Group <SSL-Staff> User <jivika.som> IP <103.176.100.251> IPv4 Address <10.99.0.100> assign
2020-02-02 17:22:25,GCH-VPN-01,ASA-722051,CONNECTED,hunar.subramaniam,111.176.39.140,Group <SSL-Staff> User <hunar.subramaniam> IP <111.176.39.140> IPv4 Address <10.99.3.159> 
2020-02-02 21:16:57,GCH-VPN-01,ASA-722051,CONNECTED,eva.choudhury,81.20.104.136,Group <SSL-Staff> User <eva.choudhury> IP <81.20.104.136> IPv4 Address <10.99.0.149> assig
2020-02-02 21:38:11,GCH-VPN-01,ASA-113005,REJECTED,aarav.acharya,109.51.143.14,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-03 00:25:30,GCH-VPN-01,ASA-113005,REJECTED,kashvi.chandra,33.53.121.232,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-03 19:49:12,GCH-VPN-01,ASA-722051,CONNECTED,dhruv.mane,26.126.186.105,Group <SSL-Staff> User <dhruv.mane> IP <26.126.186.105> IPv4 Address <10.99.0.108> assigne
2020-02-03 23:37:47,GCH-VPN-01,ASA-113005,REJECTED,amani.warrior,44.231.79.110,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-04 15:10:25,GCH-VPN-01,ASA-722051,CONNECTED,madhav.mallick,94.165.200.252,Group <SSL-Staff> User <madhav.mallick> IP <94.165.200.252> IPv4 Address <10.99.1.11> assi
2020-02-05 01:59:43,GCH-VPN-01,ASA-722051,CONNECTED,armaan.butala,89.210.240.117,Group <SSL-Staff> User <armaan.butala> IP <89.210.240.117> IPv4 Address <10.99.1.154> assi
2020-02-05 18:32:47,GCH-VPN-01,ASA-722051,CONNECTED,yashvi.reddy,158.61.144.41,Group <SSL-Staff> User <yashvi.reddy> IP <158.61.144.41> IPv4 Address <10.99.1.71> assigne
2020-02-06 03:29:58,GCH-VPN-01,ASA-113005,REJECTED,indrajit.verma,120.207.146.55,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-06 04:37:09,GCH-VPN-01,ASA-722051,CONNECTED,krish.gandhi,1.162.11.192,Group <SSL-Staff> User <krish.gandhi> IP <1.162.11.192> IPv4 Address <10.99.2.122> assigne
2020-02-06 06:32:55,GCH-VPN-01,ASA-113005,REJECTED,anay.vig,63.168.113.232,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-06 14:56:34,GCH-VPN-01,ASA-113005,REJECTED,jayesh.krishna,129.65.11.15,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-08 19:19:25,GCH-VPN-01,ASA-722051,CONNECTED,adah.raju,56.51.46.148,Group <SSL-Staff> User <adah.raju> IP <56.51.46.148> IPv4 Address <10.99.3.101> assigned t
2020-02-09 06:03:21,GCH-VPN-01,ASA-722051,CONNECTED,neelofar.sachdev,155.87.217.148,Group <SSL-Staff> User <neelofar.sachdev> IP <155.87.217.148> IPv4 Address <10.99.3.90> as
2020-02-09 10:59:58,GCH-VPN-01,ASA-722051,CONNECTED,yasmin.tak,170.154.14.39,Group <SSL-Staff> User <yasmin.tak> IP <170.154.14.39> IPv4 Address <10.99.0.155> assigned
2020-02-10 10:28:30,GCH-VPN-01,ASA-113005,REJECTED,akarsh.gupta,18.87.139.154,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-10 14:44:14,GCH-VPN-01,ASA-113005,REJECTED,eva.singhal,96.23.170.4,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-12 02:23:42,GCH-VPN-01,ASA-722051,CONNECTED,tiya.khatri,222.250.57.161,Group <SSL-Staff> User <tiya.khatri> IP <222.250.57.161> IPv4 Address <10.99.3.243> assign
2020-02-12 12:47:22,GCH-VPN-01,ASA-113005,REJECTED,hrishita.devi,183.134.227.140,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-12 17:49:27,GCH-VPN-01,ASA-722051,CONNECTED,neysa.sachdeva,1.254.186.89,Group <SSL-Staff> User <neysa.sachdeva> IP <1.254.186.89> IPv4 Address <10.99.3.155> assig
2020-02-13 16:56:32,GCH-VPN-01,ASA-722051,CONNECTED,siya.reddy,134.39.226.19,Group <SSL-Staff> User <siya.reddy> IP <134.39.226.19> IPv4 Address <10.99.1.83> assigned 
2020-02-14 10:54:58,GCH-VPN-01,ASA-722051,CONNECTED,myra.subramanian,101.135.205.10,Group <SSL-Staff> User <myra.subramanian> IP <101.135.205.10> IPv4 Address <10.99.1.110> a
2020-02-14 20:06:55,GCH-VPN-01,ASA-113005,REJECTED,jivika.dave,43.66.172.242,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-14 21:11:50,GCH-VPN-01,ASA-722051,CONNECTED,piya.viswanathan,35.75.144.171,Group <SSL-Staff> User <piya.viswanathan> IP <35.75.144.171> IPv4 Address <10.99.1.136> as
2020-02-15 08:11:23,GCH-VPN-01,ASA-113005,REJECTED,trisha.wason,76.193.218.56,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-15 23:11:24,GCH-VPN-01,ASA-113005,REJECTED,zaina.bajwa,159.134.246.111,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-16 06:35:29,GCH-VPN-01,ASA-722051,CONNECTED,ela.seshadri,41.205.224.207,Group <SSL-Staff> User <ela.seshadri> IP <41.205.224.207> IPv4 Address <10.99.2.228> assig
2020-02-16 21:32:56,GCH-VPN-01,ASA-113005,REJECTED,madhup.gera,37.133.6.70,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-17 04:19:44,GCH-VPN-01,ASA-113005,REJECTED,urvi.raju,9.30.205.79,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-17 06:48:16,GCH-VPN-01,ASA-113005,REJECTED,devansh.bhattacharyya,113.67.248.67,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-18 10:02:11,GCH-VPN-01,ASA-113005,REJECTED,misha.date,65.97.133.182,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-19 02:49:51,GCH-VPN-01,ASA-113005,REJECTED,dharmajan.vala,70.224.133.27,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-19 04:47:49,GCH-VPN-01,ASA-722051,CONNECTED,nishith.deo,34.112.98.167,Group <SSL-Staff> User <nishith.deo> IP <34.112.98.167> IPv4 Address <10.99.3.227> assigne
2020-02-19 07:08:44,GCH-VPN-01,ASA-722051,CONNECTED,vivaan.bora,146.200.146.219,Group <SSL-Staff> User <vivaan.bora> IP <146.200.146.219> IPv4 Address <10.99.0.50> assign
2020-02-19 09:32:18,GCH-VPN-01,ASA-113005,REJECTED,madhav.wagle,74.237.8.179,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-20 00:48:41,GCH-VPN-01,ASA-722051,CONNECTED,lavanya.babu,21.57.183.160,Group <SSL-Staff> User <lavanya.babu> IP <21.57.183.160> IPv4 Address <10.99.3.95> assigne
2020-02-20 05:37:31,GCH-VPN-01,ASA-113005,REJECTED,hiran.cherian,27.99.159.129,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-20 12:53:39,GCH-VPN-01,ASA-113005,REJECTED,vritika.mani,187.236.228.88,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-21 05:22:00,GCH-VPN-01,ASA-722051,CONNECTED,jayant.bains,89.194.143.63,Group <SSL-Staff> User <jayant.bains> IP <89.194.143.63> IPv4 Address <10.99.2.72> assigne
2020-02-22 04:32:48,GCH-VPN-01,ASA-113005,REJECTED,shalv.garde,107.43.211.227,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 11:41:52,GCH-VPN-01,ASA-113005,REJECTED,seher.iyer,152.223.54.32,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 13:36:38,GCH-VPN-01,ASA-113005,REJECTED,ishaan.saraf,63.255.95.219,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 15:44:19,GCH-VPN-01,ASA-113005,REJECTED,anya.rama,157.128.248.202,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 22:02:41,GCH-VPN-01,ASA-722051,CONNECTED,fateh.bose,71.208.166.196,Group <SSL-Staff> User <fateh.bose> IP <71.208.166.196> IPv4 Address <10.99.2.22> assigned
2020-02-23 11:33:49,GCH-VPN-01,ASA-722051,CONNECTED,shray.goel,23.98.159.243,Group <SSL-Staff> User <shray.goel> IP <23.98.159.243> IPv4 Address <10.99.1.186> assigned
2020-02-23 18:38:52,GCH-VPN-01,ASA-113005,REJECTED,aniruddh.tella,56.209.184.105,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-24 16:57:41,GCH-VPN-01,ASA-722051,CONNECTED,kavya.reddy,32.50.67.135,Group <SSL-Staff> User <kavya.reddy> IP <32.50.67.135> IPv4 Address <10.99.0.225> assigned
2020-02-25 01:33:29,GCH-VPN-01,ASA-722051,CONNECTED,kavya.chauhan,148.142.141.175,Group <SSL-Staff> User <kavya.chauhan> IP <148.142.141.175> IPv4 Address <10.99.2.26> assi
2020-02-25 16:32:52,GCH-VPN-01,ASA-722051,CONNECTED,aaryahi.garde,123.67.116.188,Group <SSL-Staff> User <aaryahi.garde> IP <123.67.116.188> IPv4 Address <10.99.0.135> assi
2020-02-26 09:44:13,GCH-VPN-01,ASA-113005,REJECTED,farhan.hayer,222.183.147.97,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-26 23:41:48,GCH-VPN-01,ASA-113005,REJECTED,bhamini.goel,91.101.0.177,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-27 05:50:24,GCH-VPN-01,ASA-113005,REJECTED,navya.kalita,34.253.29.40,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-28 12:02:34,GCH-VPN-01,ASA-722051,CONNECTED,mishti.chokshi,3.19.102.1,Group <SSL-Staff> User <mishti.chokshi> IP <3.19.102.1> IPv4 Address <10.99.0.150> assigne
2020-02-29 04:33:28,GCH-VPN-01,ASA-113005,REJECTED,dhanush.madan,20.20.68.143,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-29 09:09:01,GCH-VPN-01,ASA-722051,CONNECTED,navya.sampath,160.231.242.20,Group <SSL-Staff> User <navya.sampath> IP <160.231.242.20> IPv4 Address <10.99.3.106> assi
2020-02-29 12:13:37,GCH-VPN-01,ASA-722051,CONNECTED,suhana.ravel,189.164.239.63,Group <SSL-Staff> User <suhana.ravel> IP <189.164.239.63> IPv4 Address <10.99.0.44> assign
2020-02-29 15:00:20,GCH-VPN-01,ASA-722051,CONNECTED,hridaan.sarraf,140.232.198.152,Group <SSL-Staff> User <hridaan.sarraf> IP <140.232.198.152> IPv4 Address <10.99.1.18> ass
2020-02-29 19:18:35,GCH-VPN-01,ASA-722051,CONNECTED,divyansh.arora,17.227.60.173,Group <SSL-Staff> User <divyansh.arora> IP <17.227.60.173> IPv4 Address <10.99.3.34> assig
2020-03-01 02:05:19,GCH-VPN-01,ASA-722051,CONNECTED,heer.kumar,97.215.224.178,Group <SSL-Staff> User <heer.kumar> IP <97.215.224.178> IPv4 Address <10.99.2.72> assigned
2020-03-01 14:30:58,GCH-VPN-01,ASA-722051,CONNECTED,zeeshan.subramanian,164.28.244.207,Group <SSL-Staff> User <zeeshan.subramanian> IP <164.28.244.207> IPv4 Address <10.99.0.192
2020-03-02 23:00:19,GCH-VPN-01,ASA-113005,REJECTED,renee.gour,222.71.186.38,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-03 14:57:53,GCH-VPN-01,ASA-722051,CONNECTED,rohan.gara,79.50.172.22,Group <SSL-Staff> User <rohan.gara> IP <79.50.172.22> IPv4 Address <10.99.1.16> assigned t
2020-03-03 21:20:03,GCH-VPN-01,ASA-722051,CONNECTED,ranbir.wagle,78.80.158.242,Group <SSL-Staff> User <ranbir.wagle> IP <78.80.158.242> IPv4 Address <10.99.2.201> assign
2020-03-04 07:18:11,GCH-VPN-01,ASA-113005,REJECTED,hazel.saran,213.79.150.172,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-04 15:34:55,GCH-VPN-01,ASA-113005,REJECTED,abram.virk,197.246.245.18,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-04 23:33:38,GCH-VPN-01,ASA-113005,REJECTED,samarth.kar,75.152.113.92,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-06 19:31:36,GCH-VPN-01,ASA-722051,CONNECTED,nehmat.korpal,223.154.144.137,Group <SSL-Staff> User <nehmat.korpal> IP <223.154.144.137> IPv4 Address <10.99.2.182> ass
2020-03-07 02:17:39,GCH-VPN-01,ASA-722051,CONNECTED,zeeshan.jha,66.230.173.142,Group <SSL-Staff> User <zeeshan.jha> IP <66.230.173.142> IPv4 Address <10.99.3.187> assign
2020-03-07 05:45:24,GCH-VPN-01,ASA-113005,REJECTED,hiran.sahota,122.241.1.86,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-07 16:21:29,GCH-VPN-01,ASA-722051,CONNECTED,devansh.kata,173.101.60.90,Group <SSL-Staff> User <devansh.kata> IP <173.101.60.90> IPv4 Address <10.99.2.196> assign
2020-03-07 16:51:15,GCH-VPN-01,ASA-113005,REJECTED,urvi.mann,13.42.107.163,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 04:31:29,GCH-VPN-01,ASA-113005,REJECTED,alisha.shere,140.186.4.150,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 04:34:58,GCH-VPN-01,ASA-722051,CONNECTED,arnav.bhat,114.24.179.193,Group <SSL-Staff> User <arnav.bhat> IP <114.24.179.193> IPv4 Address <10.99.3.201> assigne
2020-03-08 05:52:40,GCH-VPN-01,ASA-722051,CONNECTED,uthkarsh.sha,137.2.188.225,Group <SSL-Staff> User <uthkarsh.sha> IP <137.2.188.225> IPv4 Address <10.99.1.110> assign
2020-03-08 17:09:11,GCH-VPN-01,ASA-113005,REJECTED,vritika.chada,115.85.179.178,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 21:18:12,GCH-VPN-01,ASA-113005,REJECTED,zeeshan.dalal,59.228.230.46,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 22:35:18,GCH-VPN-01,ASA-113005,REJECTED,nehmat.sathe,220.218.251.255,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-10 14:13:51,GCH-VPN-01,ASA-113005,REJECTED,mannat.ganesh,178.236.121.15,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-10 22:13:57,GCH-VPN-01,ASA-722051,CONNECTED,suhana.chahal,217.57.67.82,Group <SSL-Staff> User <suhana.chahal> IP <217.57.67.82> IPv4 Address <10.99.0.250> assign
2020-03-11 09:41:00,GCH-VPN-01,ASA-113005,REJECTED,anahi.tandon,216.69.49.38,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-11 10:48:07,GCH-VPN-01,ASA-113005,REJECTED,nirvi.ganesan,1.25.171.36,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-11 12:13:28,GCH-VPN-01,ASA-722051,CONNECTED,khushi.madan,50.235.201.212,Group <SSL-Staff> User <khushi.madan> IP <50.235.201.212> IPv4 Address <10.99.1.221> assig
2020-03-12 06:56:59,GCH-VPN-01,ASA-113005,REJECTED,myra.chad,20.251.160.188,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-12 22:18:12,GCH-VPN-01,ASA-113005,REJECTED,dhruv.dora,191.34.95.206,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
