timestamp,elapsed_ms,client_ip,result_code,bytes,method,url,hierarchy,content_type
2020-01-06 17:22:31,1191,59.13.13.137,TCP_MISS/200,14952,GET,http://spg-ad-154.sahyadripower.example/wp-login.php,HIER_DIRECT/66.199.70.236,application/octet-stream
2020-01-06 23:29:31,1578,79.163.183.75,TCP_MISS/200,43975,GET,http://spg-plc-339.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/118.131.194.208,application/octet-stream
2020-01-07 23:12:37,1437,168.8.143.117,TCP_MISS/200,55754,GET,http://buqdhjogrnxzlj4.info/dl/setup.exe,HIER_DIRECT/29.82.10.135,application/octet-stream
2020-01-08 05:10:20,257,92.235.152.145,TCP_MISS/200,60999,GET,http://spg-web-021.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/9.184.163.180,application/octet-stream
2020-01-08 09:57:34,1665,37.228.106.85,TCP_MISS/200,80506,GET,http://spg-eng-185.sahyadripower.example/actuator/env,HIER_DIRECT/63.190.33.202,application/octet-stream
2020-01-08 10:29:29,1496,41.20.102.238,TCP_MISS/200,76310,GET,http://yi4zv9g9b3plq.click/gate.php,HIER_DIRECT/187.66.173.69,application/octet-stream
2020-01-08 10:40:54,1270,79.37.124.129,TCP_MISS/200,31555,GET,http://wokqshuvv4lvh6.xyz/dl/setup.exe,HIER_DIRECT/154.46.95.60,application/octet-stream
2020-01-08 13:59:17,3197,39.242.222.199,TCP_DENIED/403,20601,GET,http://27s7lw20dkiz3.info/gate.php,HIER_NONE/-,text/html
2020-01-09 13:21:05,3958,112.156.211.121,TCP_DENIED/403,50689,GET,http://spg-plc-331.sahyadripower.example/wp-login.php,HIER_NONE/-,text/html
2020-01-09 21:11:05,3054,108.56.138.113,TCP_MISS/200,33677,GET,http://a0ju1hl8es.xyz/dl/setup.exe,HIER_DIRECT/84.124.171.53,application/octet-stream
2020-01-10 03:03:32,2118,90.150.130.146,TCP_DENIED/403,58232,GET,http://spg-web-061.sahyadripower.example/,HIER_NONE/-,text/html
2020-01-10 05:41:17,653,128.131.4.173,TCP_MISS/200,63357,GET,http://spg-eng-185.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/140.28.248.37,application/octet-stream
2020-01-10 17:31:28,2643,142.44.109.129,TCP_MISS/200,29033,GET,http://spg-eng-221.sahyadripower.example/wp-login.php,HIER_DIRECT/28.73.24.169,application/octet-stream
2020-01-10 18:00:07,3958,45.89.216.66,TCP_MISS/200,51779,GET,http://iy7wbeb1e5l.info/update/payload.bin,HIER_DIRECT/73.39.5.15,application/octet-stream
2020-01-10 18:37:12,1274,22.223.64.178,TCP_DENIED/403,59392,GET,http://apa0pgl9yof2w.xyz/gate.php,HIER_NONE/-,text/html
2020-01-11 00:08:53,3376,192.249.172.57,TCP_MISS/200,85943,GET,http://spg-hmi-215.sahyadripower.example/api/v1/status,HIER_DIRECT/59.74.246.203,application/octet-stream
2020-01-11 00:45:53,252,67.98.196.2,TCP_DENIED/403,79008,GET,http://cqcs7guxrsb.click/update/payload.bin,HIER_NONE/-,text/html
2020-01-11 02:01:42,2864,109.133.151.131,TCP_MISS/200,55097,GET,http://spg-ftp-119.sahyadripower.example/,HIER_DIRECT/96.196.224.156,application/octet-stream
2020-01-11 19:34:35,390,66.204.163.30,TCP_MISS/200,30351,GET,http://spg-sub-340.sahyadripower.example/api/v1/status,HIER_DIRECT/106.171.218.229,application/octet-stream
2020-01-11 22:47:45,3751,83.133.162.141,TCP_MISS/200,81463,GET,http://8ibgo440cbwvm.info/gate.php,HIER_DIRECT/75.7.44.31,application/octet-stream
2020-01-12 00:11:43,212,119.132.103.69,TCP_MISS/200,74018,GET,http://spg-web-021.sahyadripower.example/wp-login.php,HIER_DIRECT/109.249.223.128,application/octet-stream
2020-01-13 11:17:21,3491,167.57.114.105,TCP_MISS/200,62211,GET,http://qbktaaszt2jnuicrva.top/gate.php,HIER_DIRECT/7.126.190.65,application/octet-stream
2020-01-14 03:05:12,3651,60.248.184.224,TCP_MISS/200,15549,GET,http://spg-hmi-227.sahyadripower.example/actuator/env,HIER_DIRECT/193.3.65.14,application/octet-stream
2020-01-14 15:01:34,1867,54.197.197.132,TCP_DENIED/403,29444,GET,http://a79cekqn0h48.click/update/payload.bin,HIER_NONE/-,text/html
2020-01-14 23:18:32,1425,171.83.191.150,TCP_DENIED/403,77656,GET,http://spg-eng-137.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-01-15 05:42:27,752,214.8.255.1,TCP_MISS/200,38466,GET,http://spg-ems-301.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/129.172.102.236,application/octet-stream
2020-01-15 21:38:50,2962,129.139.156.90,TCP_DENIED/403,74998,GET,http://7f5mm8n5f6de30sse.info/dl/setup.exe,HIER_NONE/-,text/html
2020-01-16 03:32:52,197,54.109.3.93,TCP_DENIED/403,52565,GET,http://v6r64za6tn4lgkwu17.info/gate.php,HIER_NONE/-,text/html
2020-01-16 09:31:55,3383,170.227.53.208,TCP_DENIED/403,52274,GET,http://spg-prx-022.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-01-16 09:43:53,1894,156.1.136.203,TCP_MISS/200,52722,GET,http://1ghp7egommw4.info/update/payload.bin,HIER_DIRECT/34.247.216.194,application/octet-stream
2020-01-17 18:10:15,3638,76.188.115.125,TCP_DENIED/403,68336,GET,http://spg-prx-046.sahyadripower.example/admin/../../etc/passwd,HIER_NONE/-,text/html
2020-01-18 07:28:42,1724,109.13.143.142,TCP_MISS/200,45396,GET,http://spg-prx-122.sahyadripower.example/login,HIER_DIRECT/151.88.234.204,application/octet-stream
2020-01-18 10:22:01,3178,221.207.84.120,TCP_MISS/200,36797,GET,http://mykh4znw07o.xyz/gate.php,HIER_DIRECT/21.148.206.121,application/octet-stream
2020-01-18 10:46:47,1999,91.135.212.228,TCP_DENIED/403,42849,GET,http://1r7avhio4f3.xyz/dl/setup.exe,HIER_NONE/-,text/html
2020-01-18 12:37:18,1767,81.41.104.227,TCP_MISS/200,51960,GET,http://spg-plc-271.sahyadripower.example/actuator/env,HIER_DIRECT/201.99.130.2,application/octet-stream
2020-01-18 13:02:31,2505,128.84.178.115,TCP_DENIED/403,7564,GET,http://d3xqq2wihp1su8b5.click/dl/setup.exe,HIER_NONE/-,text/html
2020-01-18 15:26:42,654,24.69.8.94,TCP_MISS/200,89800,GET,http://spg-hmi-231.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/51.32.103.122,application/octet-stream
2020-01-19 02:39:32,242,54.198.81.219,TCP_MISS/200,21898,GET,http://spg-sub-316.sahyadripower.example/actuator/env,HIER_DIRECT/139.110.200.116,application/octet-stream
2020-01-19 04:39:00,780,82.36.239.64,TCP_MISS/200,26467,GET,http://spg-web-029.sahyadripower.example/login,HIER_DIRECT/141.115.214.110,application/octet-stream
2020-01-19 08:56:35,1165,133.91.107.157,TCP_DENIED/403,59787,GET,http://ipbhk477461.click/dl/setup.exe,HIER_NONE/-,text/html
2020-01-19 09:02:55,2982,76.83.25.54,TCP_MISS/200,60725,GET,http://spg-ftp-027.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/53.140.191.31,application/octet-stream
2020-01-19 09:06:57,3975,176.181.16.12,TCP_DENIED/403,76361,GET,http://spg-ems-305.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-01-19 22:58:36,3526,136.105.211.47,TCP_MISS/200,55421,GET,http://ia7n01yl9wdgjo.info/dl/setup.exe,HIER_DIRECT/1.10.186.95,application/octet-stream
2020-01-20 21:39:57,3723,41.219.214.154,TCP_MISS/200,76339,GET,http://24lfouf6klt7.click/update/payload.bin,HIER_DIRECT/83.120.41.84,application/octet-stream
2020-01-21 05:53:23,2978,9.233.70.26,TCP_MISS/200,74589,GET,http://8in6engcs4rsjfuzk.top/gate.php,HIER_DIRECT/10.84.128.21,application/octet-stream
2020-01-21 10:59:46,1395,107.208.239.84,TCP_MISS/200,12127,GET,http://spg-ftp-095.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/157.38.160.243,application/octet-stream
2020-01-21 17:56:25,2202,221.121.145.129,TCP_DENIED/403,15476,GET,http://spg-sub-392.sahyadripower.example/wp-login.php,HIER_NONE/-,text/html
2020-01-22 09:58:11,3888,69.11.31.235,TCP_MISS/200,33284,GET,http://4oyi1acctn.info/update/payload.bin,HIER_DIRECT/193.3.247.166,application/octet-stream
2020-01-22 11:18:35,3069,56.69.4.27,TCP_MISS/200,58232,GET,http://spg-dns-024.sahyadripower.example/login,HIER_DIRECT/56.195.232.249,application/octet-stream
2020-01-22 17:47:10,603,44.53.131.198,TCP_MISS/200,29438,GET,http://spg-dns-116.sahyadripower.example/actuator/env,HIER_DIRECT/156.246.215.110,application/octet-stream
2020-01-22 21:20:24,3263,70.10.128.73,TCP_MISS/200,79924,GET,http://spg-ems-285.sahyadripower.example/,HIER_DIRECT/126.10.117.243,application/octet-stream
2020-01-23 04:55:02,2709,82.252.153.127,TCP_MISS/200,17664,GET,http://spg-his-208.sahyadripower.example/wp-login.php,HIER_DIRECT/145.78.146.69,application/octet-stream
2020-01-23 06:23:05,2835,62.254.119.238,TCP_MISS/200,12735,GET,http://n79r1wa36v.xyz/dl/setup.exe,HIER_DIRECT/169.45.245.141,application/octet-stream
2020-01-23 06:26:45,1567,178.227.42.24,TCP_DENIED/403,29801,GET,http://spg-his-196.sahyadripower.example/wp-login.php,HIER_NONE/-,text/html
2020-01-23 08:06:11,1315,44.195.112.95,TCP_DENIED/403,49225,GET,http://spg-sub-316.sahyadripower.example/,HIER_NONE/-,text/html
2020-01-23 10:41:47,183,162.43.214.221,TCP_MISS/200,67825,GET,http://alh7afl32jqqq603.click/gate.php,HIER_DIRECT/213.36.53.3,application/octet-stream
2020-01-23 13:42:39,1288,187.163.90.173,TCP_MISS/200,19049,GET,http://spg-sub-376.sahyadripower.example/login,HIER_DIRECT/205.3.21.66,application/octet-stream
2020-01-23 17:12:28,958,92.44.31.97,TCP_MISS/200,30879,GET,http://spg-rtu-334.sahyadripower.example/,HIER_DIRECT/157.130.47.206,application/octet-stream
2020-01-23 18:20:01,346,123.85.240.212,TCP_MISS/200,53879,GET,http://6jng2i0kauiw7.top/update/payload.bin,HIER_DIRECT/222.179.85.224,application/octet-stream
2020-01-23 21:50:36,1192,125.4.232.131,TCP_MISS/200,1971,GET,http://spg-eng-237.sahyadripower.example/wp-login.php,HIER_DIRECT/42.192.43.206,application/octet-stream
2020-01-24 02:36:35,1719,26.193.137.26,TCP_DENIED/403,79475,GET,http://spg-ftp-063.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-01-24 04:47:46,3151,176.31.190.13,TCP_DENIED/403,39461,GET,http://spg-hmi-251.sahyadripower.example/actuator/env,HIER_NONE/-,text/html
2020-01-24 16:59:30,3537,30.118.63.120,TCP_MISS/200,6185,GET,http://c17pe66fvtyor0k0.info/update/payload.bin,HIER_DIRECT/52.116.242.248,application/octet-stream
2020-01-25 00:21:04,3339,26.61.190.77,TCP_MISS/200,87080,GET,http://8fypund12kswdkvngd.info/dl/setup.exe,HIER_DIRECT/65.224.240.201,application/octet-stream
2020-01-25 02:26:40,1566,1.127.116.39,TCP_MISS/200,70139,GET,http://r3exeaxm8vbb1.top/update/payload.bin,HIER_DIRECT/174.253.184.227,application/octet-stream
2020-01-25 04:53:21,2567,170.54.123.111,TCP_DENIED/403,4442,GET,http://spg-ems-277.sahyadripower.example/,HIER_NONE/-,text/html
2020-01-25 10:45:03,2093,84.1.239.221,TCP_MISS/200,24608,GET,http://spg-rtu-322.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/119.128.223.186,application/octet-stream
2020-01-25 12:19:23,2573,83.216.240.105,TCP_DENIED/403,45125,GET,http://spg-rtu-314.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_NONE/-,text/html
2020-01-25 13:56:13,3816,163.108.172.126,TCP_DENIED/403,325,GET,http://spg-plc-379.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-01-25 14:40:02,2095,179.207.248.75,TCP_MISS/200,35681,GET,http://sfw3lxvtbob1d.click/dl/setup.exe,HIER_DIRECT/74.176.66.169,application/octet-stream
2020-01-25 20:00:07,2094,117.82.189.33,TCP_MISS/200,13626,GET,http://1eq5g9zrbjeh.click/dl/setup.exe,HIER_DIRECT/205.177.36.103,application/octet-stream
2020-01-26 00:05:03,2837,178.212.66.162,TCP_DENIED/403,25089,GET,http://sbzv5pa9tx6oj.info/dl/setup.exe,HIER_NONE/-,text/html
2020-01-26 04:19:29,2701,181.29.26.65,TCP_MISS/200,53595,GET,http://spg-his-236.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/158.4.155.32,application/octet-stream
2020-01-26 07:17:22,628,88.1.90.93,TCP_MISS/200,82327,GET,http://spg-his-200.sahyadripower.example/login,HIER_DIRECT/205.138.244.99,application/octet-stream
2020-01-26 07:42:17,1713,69.171.3.132,TCP_MISS/200,74699,GET,http://spg-plc-307.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/143.34.18.23,application/octet-stream
2020-01-26 23:18:49,3829,191.44.20.247,TCP_MISS/200,53444,GET,http://mxzlso2ki08u.top/dl/setup.exe,HIER_DIRECT/107.66.55.92,application/octet-stream
2020-01-27 00:48:17,1454,180.156.127.136,TCP_DENIED/403,2868,GET,http://spg-sub-280.sahyadripower.example/login,HIER_NONE/-,text/html
2020-01-27 01:20:24,2995,206.234.13.152,TCP_MISS/200,22403,GET,http://foylva57cyo.xyz/gate.php,HIER_DIRECT/98.101.148.60,application/octet-stream
2020-01-27 07:02:48,3841,203.160.200.166,TCP_MISS/200,64674,GET,http://63um3k7rpgrp.top/gate.php,HIER_DIRECT/217.17.10.89,application/octet-stream
2020-01-27 08:34:45,3907,40.152.117.160,TCP_MISS/200,36862,GET,http://spg-ems-269.sahyadripower.example/api/v1/status,HIER_DIRECT/96.146.44.12,application/octet-stream
2020-01-27 15:22:06,948,120.117.170.110,TCP_MISS/200,44014,GET,http://spg-dns-008.sahyadripower.example/,HIER_DIRECT/79.161.137.197,application/octet-stream
2020-01-27 21:02:58,2092,39.200.115.249,TCP_MISS/200,67408,GET,http://ucgao9701ia.info/gate.php,HIER_DIRECT/154.110.223.94,application/octet-stream
2020-01-27 21:39:59,2293,165.164.251.210,TCP_MISS/200,57051,GET,http://spg-web-093.sahyadripower.example/wp-login.php,HIER_DIRECT/77.141.215.114,application/octet-stream
2020-01-28 01:14:50,2961,30.102.28.99,TCP_MISS/200,3731,GET,http://sw9l8fe5ne60.click/update/payload.bin,HIER_DIRECT/97.123.182.53,application/octet-stream
2020-01-28 13:32:22,12,87.176.72.124,TCP_DENIED/403,4562,GET,http://3reorykeig41m.xyz/gate.php,HIER_NONE/-,text/html
2020-01-28 21:56:07,1828,157.100.69.173,TCP_DENIED/403,56576,GET,http://2omigbi0m2gl.top/gate.php,HIER_NONE/-,text/html
2020-01-30 07:33:20,2256,78.221.123.176,TCP_MISS/200,37242,GET,http://spg-his-256.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/91.112.150.16,application/octet-stream
2020-01-30 09:00:38,1409,114.179.59.67,TCP_MISS/200,76495,GET,http://7bc48s49i4l78.xyz/dl/setup.exe,HIER_DIRECT/146.31.162.211,application/octet-stream
2020-01-30 18:24:55,2108,105.26.126.19,TCP_MISS/200,88491,GET,http://spg-eng-249.sahyadripower.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/126.110.209.239,application/octet-stream
2020-01-30 20:31:09,637,216.164.57.156,TCP_DENIED/403,54805,GET,http://8t484zdhp7kk1cks.top/gate.php,HIER_NONE/-,text/html
2020-01-31 10:14:46,2558,87.152.82.22,TCP_MISS/200,12070,GET,http://4c257ahd2g7i.xyz/update/payload.bin,HIER_DIRECT/20.78.55.248,application/octet-stream
2020-01-31 15:09:44,685,57.201.187.245,TCP_DENIED/403,56508,GET,http://ljfab5oxp5o.xyz/update/payload.bin,HIER_NONE/-,text/html
2020-01-31 21:48:27,602,69.72.101.198,TCP_DENIED/403,65431,GET,http://zrrykuyvkx6awj2b8p.info/dl/setup.exe,HIER_NONE/-,text/html
2020-02-01 00:05:32,75,84.75.86.246,TCP_MISS/200,16133,GET,http://1vg2v9b8glbqov2ns.click/gate.php,HIER_DIRECT/65.63.171.227,application/octet-stream
2020-02-01 00:29:53,1642,69.47.131.179,TCP_MISS/200,57448,GET,http://spg-hmi-251.sahyadripower.example/login,HIER_DIRECT/112.150.224.120,application/octet-stream
2020-02-01 05:54:00,2375,221.166.131.151,TCP_DENIED/403,63903,GET,http://spg-sub-280.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-02-01 08:50:20,1414,52.197.148.153,TCP_DENIED/403,6490,GET,http://spg-plc-387.sahyadripower.example/wp-login.php,HIER_NONE/-,text/html
2020-02-01 11:52:00,1524,69.156.208.199,TCP_MISS/200,14661,GET,http://spg-dns-068.sahyadripower.example/admin/../../etc/passwd,HIER_DIRECT/65.241.63.171,application/octet-stream
2020-02-01 19:06:47,1919,85.153.66.85,TCP_MISS/200,1534,GET,http://spg-plc-331.sahyadripower.example/,HIER_DIRECT/45.75.129.200,application/octet-stream
2020-02-01 21:10:35,2288,187.187.201.117,TCP_DENIED/403,54109,GET,http://spg-web-061.sahyadripower.example/actuator/env,HIER_NONE/-,text/html
2020-02-01 22:52:56,1409,8.126.144.124,TCP_MISS/200,61978,GET,http://nn439qaimnw.xyz/dl/setup.exe,HIER_DIRECT/212.91.128.184,application/octet-stream
2020-02-02 11:14:58,1819,186.95.247.113,TCP_DENIED/403,36698,GET,http://spg-rtu-282.sahyadripower.example/api/v1/status,HIER_NONE/-,text/html
2020-02-02 23:04:56,885,144.150.229.101,TCP_DENIED/403,69071,GET,http://spg-prx-026.sahyadripower.example/admin/../../etc/passwd,HIER_NONE/-,text/html
2020-02-03 00:49:33,1879,111.234.54.178,TCP_MISS/200,82350,GET,http://spg-hmi-215.sahyadripower.example/login,HIER_DIRECT/128.176.226.119,application/octet-stream
2020-02-03 01:15:45,3284,120.71.16.32,TCP_DENIED/403,1589,GET,http://fzxb1qdpuvd3.info/gate.php,HIER_NONE/-,text/html
2020-02-03 03:11:11,166,105.79.0.14,TCP_MISS/200,73449,GET,http://hxkfvgtt81.click/gate.php,HIER_DIRECT/105.243.164.41,application/octet-stream
2020-02-03 11:57:08,3765,52.79.236.167,TCP_DENIED/403,60416,GET,http://4r69r2f9k6bht88m8.top/dl/setup.exe,HIER_NONE/-,text/html
2020-02-03 13:51:13,1123,183.118.46.104,TCP_DENIED/403,16111,GET,http://spg-web-037.sahyadripower.example/wp-login.php,HIER_NONE/-,text/html
2020-02-03 16:11:03,2812,171.77.54.138,TCP_MISS/200,41451,GET,http://spg-dns-016.sahyadripower.example/actuator/env,HIER_DIRECT/126.14.118.111,application/octet-stream
2020-02-04 00:29:25,2809,213.172.107.232,TCP_MISS/200,24577,GET,http://spg-his-172.sahyadripower.example/api/v1/status,HIER_DIRECT/78.123.137.188,application/octet-stream
2020-02-04 03:18:32,1260,93.59.217.77,TCP_MISS/200,63724,GET,http://bomukp70yotnt0ipz.info/update/payload.bin,HIER_DIRECT/135.251.77.143,application/octet-stream
2020-02-04 12:53:45,1055,213.210.151.104,TCP_DENIED/403,33777,GET,http://dxgklmw1xve97.xyz/dl/setup.exe,HIER_NONE/-,text/html
2020-02-04 15:10:25,1115,94.165.200.252,TCP_MISS/200,44560,GET,http://2fc1id7tql28zpzb2o.click/dl/setup.exe,HIER_DIRECT/106.80.75.203,application/octet-stream
2020-02-04 19:45:09,522,123.179.140.64,TCP_DENIED/403,59055,GET,http://r7uygwnh1gmca1pv.info/update/payload.bin,HIER_NONE/-,text/html
2020-02-05 00:42:20,680,122.156.113.59,TCP_MISS/200,4920,GET,http://spg-dns-016.sahyadripower.example/api/v1/status,HIER_DIRECT/161.120.202.75,application/octet-stream
2020-02-05 03:58:15,1751,53.95.81.170,TCP_DENIED/403,78950,GET,http://spg-rtu-362.sahyadripower.example/admin/../../etc/passwd,HIER_NONE/-,text/html
2020-02-05 10:10:11,1181,124.124.175.63,TCP_MISS/200,9254,GET,http://yi1f8kaagcv42e.top/dl/setup.exe,HIER_DIRECT/81.1.169.108,application/octet-stream
2020-02-05 10:13:22,483,96.202.97.232,TCP_DENIED/403,38944,GET,http://1g14byd4ej02xbuqye.click/update/payload.bin,HIER_NONE/-,text/html
2020-02-05 15:57:01,362,10.183.178.67,TCP_MISS/200,45717,GET,http://kbdpxobmgv89tnsv.top/update/payload.bin,HIER_DIRECT/54.101.227.82,application/octet-stream
2020-02-06 03:38:04,859,14.126.166.143,TCP_MISS/200,38792,GET,http://spg-his-208.sahyadripower.example/wp-login.php,HIER_DIRECT/33.155.161.89,application/octet-stream
2020-02-06 13:20:47,1723,26.46.50.71,TCP_DENIED/403,7992,GET,http://kn3ip5nzl6rr7a0lo.xyz/gate.php,HIER_NONE/-,text/html
2020-02-07 00:21:55,700,13.154.107.182,TCP_MISS/200,67399,GET,http://spg-hmi-155.sahyadripower.example/wp-login.php,HIER_DIRECT/69.176.248.131,application/octet-stream
2020-02-07 05:01:02,2686,130.62.155.51,TCP_MISS/200,25312,GET,http://spg-prx-070.sahyadripower.example/api/v1/status,HIER_DIRECT/158.141.142.30,application/octet-stream
2020-02-07 10:29:36,3137,39.170.97.130,TCP_MISS/200,53117,GET,http://hmyz6me5v24we0.click/dl/setup.exe,HIER_DIRECT/212.215.83.38,application/octet-stream
2020-02-08 04:05:45,3920,42.36.40.204,TCP_DENIED/403,45462,GET,http://spg-dns-064.sahyadripower.example/login,HIER_NONE/-,text/html
2020-02-08 07:08:38,1807,166.212.191.240,TCP_MISS/200,4386,GET,http://spg-prx-034.sahyadripower.example/api/v1/status,HIER_DIRECT/77.204.140.117,application/octet-stream
2020-02-08 07:09:33,1300,214.250.127.25,TCP_MISS/200,59621,GET,http://z9mcj2glytx4dzm.click/dl/setup.exe,HIER_DIRECT/156.65.101.44,application/octet-stream
2020-02-08 17:08:54,3006,55.66.20.48,TCP_MISS/200,53087,GET,http://kud1v9vx25if0j.info/dl/setup.exe,HIER_DIRECT/126.161.48.236,application/octet-stream
2020-02-08 19:00:59,332,20.5.238.101,TCP_DENIED/403,4579,GET,http://svm4bm8p6jo4y071.xyz/update/payload.bin,HIER_NONE/-,text/html
2020-02-09 03:50:06,3634,99.132.181.84,TCP_MISS/200,40060,GET,http://ai4rmqmuygayg1h.top/update/payload.bin,HIER_DIRECT/51.207.142.224,application/octet-stream
2020-02-09 04:50:11,1403,190.58.237.114,TCP_MISS/200,86593,GET,http://spg-hmi-199.sahyadripower.example/login,HIER_DIRECT/20.194.60.67,application/octet-stream
