TimeGenerated,SystemAlertId,AlertName,AlertSeverity,Status,ProviderName,VendorName,Tactics,Techniques,CompromisedEntity,RemediationSteps,Entities,ExtendedProperties
2020-01-02 12:37:01.0000000,e1b757b9-386b-660a-3d90-24bb5864c65f,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-FTP-095,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""177.52.188.67""}, {""Type"": ""host"", ""HostName"": ""SPG-FTP-095""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 97.83, ""Signature"": ""Known Pattern A""}"
2020-01-02 15:00:15.0000000,776e17dd-5824-c10a-d60d-3e4d9d6488c8,ET DOS Possible SYN Flood Inbound,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-DNS-008,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""78.168.250.18""}, {""Type"": ""host"", ""HostName"": ""SPG-DNS-008""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 44.48, ""Signature"": ""Known Pattern A""}"
2020-01-03 00:54:00.0000000,8a2b3f12-8d20-0a00-2db1-0d654bd6fdaa,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-WEB-133,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""69.75.57.137""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-133""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 97.65, ""Signature"": ""Known Pattern B""}"
2020-01-03 08:44:28.0000000,192a6551-09bb-fc59-b562-5ff30ee1c588,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-WEB-049,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""46.51.148.150""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-049""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 85.11, ""Signature"": ""Known Pattern A""}"
2020-01-03 13:20:11.0000000,92d9a0c0-a292-0ea2-13e0-ce2fc6082b07,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-HIS-200,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""142.190.182.51""}, {""Type"": ""host"", ""HostName"": ""SPG-HIS-200""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 9.64, ""Signature"": ""Known Pattern A""}"
2020-01-03 16:21:05.0000000,b824ec18-5933-4c04-8237-79fee09d6547,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-DNS-032,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""162.193.92.149""}, {""Type"": ""host"", ""HostName"": ""SPG-DNS-032""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 74.5, ""Signature"": ""Known Pattern A""}"
2020-01-03 16:35:43.0000000,ba52b640-569a-a095-2e00-0046f70f1ffa,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PRX-046,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""192.60.60.85""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-046""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 43.34, ""Signature"": ""Known Pattern B""}"
2020-01-03 20:29:03.0000000,ac267f0e-d1e1-5418-fa44-7c714fadd932,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-288,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""220.164.157.155""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-288""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 91.58, ""Signature"": ""Known Pattern B""}"
2020-01-03 21:24:58.0000000,479a5078-7fc2-4b70-7d15-801dad8a9f82,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-HMI-155,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""146.16.164.245""}, {""Type"": ""host"", ""HostName"": ""SPG-HMI-155""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 60.79, ""Signature"": ""Known Pattern B""}"
2020-01-03 22:10:49.0000000,ea9040fb-6300-16e5-44d7-908eaabcb971,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-EMS-321,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""8.182.28.62""}, {""Type"": ""host"", ""HostName"": ""SPG-EMS-321""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 0.99, ""Signature"": ""Known Pattern B""}"
2020-01-04 10:39:32.0000000,425a3d57-1f14-ea36-163a-da599ed4c34e,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-FTP-119,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""216.175.209.129""}, {""Type"": ""host"", ""HostName"": ""SPG-FTP-119""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 36.22, ""Signature"": ""Known Pattern B""}"
2020-01-05 02:49:07.0000000,28d6826c-a244-dde4-229e-516e0bec23f1,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-SUB-352,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""170.115.62.230""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-352""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 64.88, ""Signature"": ""Known Pattern B""}"
2020-01-05 07:37:20.0000000,267d9266-661c-f984-e92c-426e2cabcf85,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-372,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""15.253.103.63""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-372""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 13.46, ""Signature"": ""Known Pattern A""}"
2020-01-05 09:12:14.0000000,59933f4d-8e07-fc78-6e8f-0671957c6570,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PRX-050,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""202.115.221.44""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-050""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 50.68, ""Signature"": ""Known Pattern B""}"
2020-01-05 12:51:06.0000000,12649e63-b2fa-f4ae-233c-87de5a868460,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-380,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""25.171.94.88""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-380""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 95.82, ""Signature"": ""Known Pattern A""}"
2020-01-05 14:28:50.0000000,9f240a38-a29e-5fdb-d2da-5d7cefad2920,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PRX-010,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""154.226.123.216""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-010""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 12.13, ""Signature"": ""Known Pattern A""}"
2020-01-05 20:41:36.0000000,23e49463-0518-84b9-eda0-1e76777b625a,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-RTU-374,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""99.79.43.46""}, {""Type"": ""host"", ""HostName"": ""SPG-RTU-374""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 86.46, ""Signature"": ""Known Pattern A""}"
2020-01-06 06:02:31.0000000,b7705e34-12fa-d3cb-bf7b-e29ae8c99528,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-EMS-353,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""39.198.204.252""}, {""Type"": ""host"", ""HostName"": ""SPG-EMS-353""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 44.76, ""Signature"": ""Known Pattern B""}"
2020-01-06 06:42:36.0000000,e93052b3-3537-76b7-dc4a-7c780c3e4849,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-HMI-263,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""120.96.177.232""}, {""Type"": ""host"", ""HostName"": ""SPG-HMI-263""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 79.98, ""Signature"": ""Known Pattern A""}"
2020-01-06 19:56:41.0000000,0198536d-e43d-08b3-accd-c60a6de477c2,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-PLC-347,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""158.100.121.120""}, {""Type"": ""host"", ""HostName"": ""SPG-PLC-347""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 6.36, ""Signature"": ""Known Pattern A""}"
2020-01-06 21:17:48.0000000,cdae30d7-49d8-2b45-2f6f-cdd62d17d4a5,ET DOS UDP/ICMP Amplification Flood,High,New,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-PRX-066,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""194.45.105.32""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-066""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 95.26, ""Signature"": ""Known Pattern B""}"
2020-01-06 21:33:34.0000000,6d2d6a05-14be-26b2-0f01-b7b32258fbb0,ET SCAN SSH/RDP Brute Force Attempt,High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-WEB-133,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""85.230.182.23""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-133""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 32.03, ""Signature"": ""Known Pattern B""}"
2020-01-07 23:12:37.0000000,fcb2ee2c-a2b1-7e16-b86b-db6ab6de9248,ET MALWARE Generic C2 Beacon Activity,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PLC-315,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""168.8.143.117""}, {""Type"": ""host"", ""HostName"": ""SPG-PLC-315""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 62.42, ""Signature"": ""Known Pattern A""}"
2020-01-08 07:39:59.0000000,a71c0c76-7f85-6120-8bf3-dfb60d25be82,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-372,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""20.111.43.173""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-372""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 86.38, ""Signature"": ""Known Pattern B""}"
2020-01-08 09:57:34.0000000,2b3278ec-6c14-068f-8896-2c49d1097190,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-ENG-185,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""37.228.106.85""}, {""Type"": ""host"", ""HostName"": ""SPG-ENG-185""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 31.59, ""Signature"": ""Known Pattern B""}"
2020-01-08 10:29:29.0000000,d1953878-57c6-d938-d655-9190f1d13974,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-RTU-314,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""41.20.102.238""}, {""Type"": ""host"", ""HostName"": ""SPG-RTU-314""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 60.0, ""Signature"": ""Known Pattern B""}"
2020-01-08 10:40:54.0000000,4a1e8604-3650-08f1-c32a-e5286b156e36,ET MALWARE Suspicious Executable Download,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-DNS-032,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""79.37.124.129""}, {""Type"": ""host"", ""HostName"": ""SPG-DNS-032""}]","{""Action"": ""Logged"", ""Segment"": ""Segment A"", ""AnomalyScore"": 15.54, ""Signature"": ""Known Pattern B""}"
2020-01-08 12:08:06.0000000,8f7d7b13-9b09-3472-4e3d-865fd4710aea,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-ENG-221,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""187.181.109.125""}, {""Type"": ""host"", ""HostName"": ""SPG-ENG-221""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment B"", ""AnomalyScore"": 27.46, ""Signature"": ""Known Pattern B""}"
2020-01-08 13:42:56.0000000,9c5450de-499e-e46c-d862-38f8a8342d85,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-HIS-212,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""198.237.110.127""}, {""Type"": ""host"", ""HostName"": ""SPG-HIS-212""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 21.71, ""Signature"": ""Known Pattern A""}"
2020-01-08 21:16:53.0000000,cd9ec635-e220-7a36-49b6-4c879e1e3c54,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-RTU-342,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""117.223.29.187""}, {""Type"": ""host"", ""HostName"": ""SPG-RTU-342""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 17.92, ""Signature"": ""Known Pattern A""}"
2020-01-09 07:17:49.0000000,d788d2f6-a9d4-f142-935d-5b0ba02980f1,ET MALWARE Suspicious Executable Download,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PRX-098,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""221.180.100.158""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-098""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 14.27, ""Signature"": ""Known Pattern B""}"
2020-01-09 21:57:25.0000000,6d7afd09-7cf6-ebdc-170f-6a6dac09280f,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-WEB-097,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""111.17.146.61""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-097""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 31.69, ""Signature"": ""Known Pattern B""}"
2020-01-10 17:31:28.0000000,30f8041b-2106-82fb-c3c9-560343d57189,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-ENG-221,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""142.44.109.129""}, {""Type"": ""host"", ""HostName"": ""SPG-ENG-221""}]","{""Action"": ""Logged"", ""Segment"": ""Segment B"", ""AnomalyScore"": 32.24, ""Signature"": ""Known Pattern A""}"
2020-01-10 18:37:12.0000000,4b11dbc9-b792-0c0f-dd8d-bcacc4bc3cc5,ET MALWARE Generic C2 Beacon Activity,High,Resolved,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-280,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""22.223.64.178""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-280""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment C"", ""AnomalyScore"": 59.33, ""Signature"": ""Known Pattern A""}"
2020-01-11 02:01:42.0000000,df074e2e-bf0e-a600-ef14-f7a08cb27826,ET DOS Possible SYN Flood Inbound,High,InProgress,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-FTP-119,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""109.133.151.131""}, {""Type"": ""host"", ""HostName"": ""SPG-FTP-119""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 79.83, ""Signature"": ""Known Pattern A""}"
2020-01-11 04:26:05.0000000,45b2e181-f069-5c68-ebb9-f0b5de97bf6f,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,InProgress,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-DNS-112,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""28.219.174.251""}, {""Type"": ""host"", ""HostName"": ""SPG-DNS-112""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 57.34, ""Signature"": ""Known Pattern A""}"
2020-01-11 11:17:24.0000000,4a41a234-ffc7-9907-1873-f05ba38eb1ae,ET MALWARE Generic C2 Beacon Activity,High,New,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-PLC-319,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""50.61.108.169""}, {""Type"": ""host"", ""HostName"": ""SPG-PLC-319""}]","{""Action"": ""Logged"", ""Segment"": ""Segment C"", ""AnomalyScore"": 33.07, ""Signature"": ""Known Pattern A""}"
2020-01-11 14:44:28.0000000,8cae32c9-67c0-70db-dc08-2b6d9373f767,ET SCAN SSH/RDP Brute Force Attempt,High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-WEB-133,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""5.17.223.100""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-133""}]","{""Action"": ""Blocked"", ""Segment"": ""Segment A"", ""AnomalyScore"": 57.23, ""Signature"": ""Known Pattern B""}"
2020-01-11 20:52:17.0000000,2313a952-0068-7a6f-6c90-c1835ce86345,ET MALWARE Generic C2 Beacon Activity,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-SUB-372,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""197.36.226.226""}, {""Type"": ""host"", ""HostName"": ""SPG-SUB-372""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 61.62, ""Signature"": ""Known Pattern A""}"
2020-01-12 00:11:43.0000000,4183b7a7-3522-ddc5-bdf1-afe09f9a3260,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-WEB-021,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""119.132.103.69""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-021""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 7.67, ""Signature"": ""Known Pattern A""}"
2020-01-12 04:47:55.0000000,fb1e7e9c-3ca7-3e83-8702-0492babf52fb,ET MALWARE Suspicious Executable Download,High,InProgress,Azure Sentinel Analytics,Microsoft,CommandAndControl,T1071,SPG-RTU-274,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""190.133.134.191""}, {""Type"": ""host"", ""HostName"": ""SPG-RTU-274""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment C"", ""AnomalyScore"": 40.36, ""Signature"": ""Known Pattern B""}"
2020-01-12 12:34:50.0000000,7284b13b-512a-3165-59a6-bed06a5398ae,ET DOS Possible SYN Flood Inbound,High,Resolved,Azure Sentinel Analytics,Microsoft,Impact,T1498,SPG-HIS-196,Block IoC at perimeter,"[{""Type"": ""ip"", ""Address"": ""167.75.75.189""}, {""Type"": ""host"", ""HostName"": ""SPG-HIS-196""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment B"", ""AnomalyScore"": 50.52, ""Signature"": ""Known Pattern A""}"
2020-01-12 17:11:15.0000000,1a247945-e24c-596c-4e95-44101d67aa61,ET SCAN SSH/RDP Brute Force Attempt,High,Resolved,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-WEB-093,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""84.16.254.197""}, {""Type"": ""host"", ""HostName"": ""SPG-WEB-093""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 14.9, ""Signature"": ""Known Pattern B""}"
2020-01-13 07:02:44.0000000,594da25e-778c-47c9-3e4d-3c2d8e3d773a,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),High,New,Azure Sentinel Analytics,Microsoft,InitialAccess,T1190,SPG-PRX-098,Isolate host and reset credentials,"[{""Type"": ""ip"", ""Address"": ""33.77.57.20""}, {""Type"": ""host"", ""HostName"": ""SPG-PRX-098""}]","{""Action"": ""Ignored"", ""Segment"": ""Segment A"", ""AnomalyScore"": 82.46, ""Signature"": ""Known Pattern A""}"
