timestamp,device,message_id,result,user,client_ip,detail
2020-01-04 03:17:07,SPG-VPN-01,ASA-722051,CONNECTED,anya.goswami,29.76.207.193,Group <SSL-Staff> User <anya.goswami> IP <29.76.207.193> IPv4 Address <10.99.2.89> assigne
2020-01-04 20:07:48,SPG-VPN-01,ASA-113005,REJECTED,azad.de,50.34.174.166,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-05 08:55:39,SPG-VPN-01,ASA-722051,CONNECTED,eshani.kumar,58.191.60.5,Group <SSL-Staff> User <eshani.kumar> IP <58.191.60.5> IPv4 Address <10.99.2.4> assigned t
2020-01-05 12:51:06,SPG-VPN-01,ASA-113005,REJECTED,darshit.shetty,25.171.94.88,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-05 22:31:50,SPG-VPN-01,ASA-722051,CONNECTED,khushi.aurora,171.5.254.99,Group <SSL-Staff> User <khushi.aurora> IP <171.5.254.99> IPv4 Address <10.99.3.192> assign
2020-01-07 09:43:29,SPG-VPN-01,ASA-722051,CONNECTED,shayak.chaudhuri,198.38.222.81,Group <SSL-Staff> User <shayak.chaudhuri> IP <198.38.222.81> IPv4 Address <10.99.2.190> as
2020-01-08 00:29:13,SPG-VPN-01,ASA-722051,CONNECTED,anaya.sodhi,145.33.37.124,Group <SSL-Staff> User <anaya.sodhi> IP <145.33.37.124> IPv4 Address <10.99.0.16> assigned
2020-01-08 05:03:46,SPG-VPN-01,ASA-722051,CONNECTED,yuvaan.rattan,63.137.138.221,Group <SSL-Staff> User <yuvaan.rattan> IP <63.137.138.221> IPv4 Address <10.99.1.165> assi
2020-01-09 08:16:54,SPG-VPN-01,ASA-113005,REJECTED,piya.biswas,102.220.115.31,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-09 17:47:19,SPG-VPN-01,ASA-113005,REJECTED,miraan.chaudhari,211.52.207.104,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-10 15:46:12,SPG-VPN-01,ASA-722051,CONNECTED,zoya.dass,106.54.99.1,Group <SSL-Staff> User <zoya.dass> IP <106.54.99.1> IPv4 Address <10.99.2.107> assigned to
2020-01-10 23:37:36,SPG-VPN-01,ASA-722051,CONNECTED,shalv.singhal,100.177.106.220,Group <SSL-Staff> User <shalv.singhal> IP <100.177.106.220> IPv4 Address <10.99.2.2> assig
2020-01-11 09:09:09,SPG-VPN-01,ASA-113005,REJECTED,saksham.sharaf,14.115.195.9,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-11 10:29:51,SPG-VPN-01,ASA-113005,REJECTED,rasha.saini,110.217.198.242,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-11 11:17:24,SPG-VPN-01,ASA-722051,CONNECTED,myra.khalsa,50.61.108.169,Group <SSL-Staff> User <myra.khalsa> IP <50.61.108.169> IPv4 Address <10.99.3.64> assigned
2020-01-12 00:11:43,SPG-VPN-01,ASA-113005,REJECTED,saanvi.desai,119.132.103.69,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-12 02:22:07,SPG-VPN-01,ASA-113005,REJECTED,nehmat.warrior,36.26.77.46,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-12 11:01:33,SPG-VPN-01,ASA-722051,CONNECTED,anaya.anand,37.225.176.201,Group <SSL-Staff> User <anaya.anand> IP <37.225.176.201> IPv4 Address <10.99.1.235> assign
2020-01-13 17:25:36,SPG-VPN-01,ASA-113005,REJECTED,jhanvi.swaminathan,14.158.103.240,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-15 15:58:23,SPG-VPN-01,ASA-722051,CONNECTED,nishith.seth,191.140.111.105,Group <SSL-Staff> User <nishith.seth> IP <191.140.111.105> IPv4 Address <10.99.3.65> assig
2020-01-16 09:31:55,SPG-VPN-01,ASA-722051,CONNECTED,renee.ben,170.227.53.208,Group <SSL-Staff> User <renee.ben> IP <170.227.53.208> IPv4 Address <10.99.0.56> assigned 
2020-01-17 02:47:55,SPG-VPN-01,ASA-722051,CONNECTED,vivaan.dash,46.99.22.61,Group <SSL-Staff> User <vivaan.dash> IP <46.99.22.61> IPv4 Address <10.99.1.185> assigned 
2020-01-17 13:02:16,SPG-VPN-01,ASA-113005,REJECTED,mamooty.jha,122.247.87.250,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-18 01:29:49,SPG-VPN-01,ASA-722051,CONNECTED,sara.batta,19.234.17.243,Group <SSL-Staff> User <sara.batta> IP <19.234.17.243> IPv4 Address <10.99.0.136> assigned
2020-01-18 09:07:57,SPG-VPN-01,ASA-722051,CONNECTED,kiara.agrawal,124.5.55.253,Group <SSL-Staff> User <kiara.agrawal> IP <124.5.55.253> IPv4 Address <10.99.0.186> assign
2020-01-18 13:37:12,SPG-VPN-01,ASA-722051,CONNECTED,aarna.raval,24.21.192.219,Group <SSL-Staff> User <aarna.raval> IP <24.21.192.219> IPv4 Address <10.99.3.15> assigned
2020-01-19 09:07:33,SPG-VPN-01,ASA-722051,CONNECTED,aarav.chaudhuri,52.158.1.224,Group <SSL-Staff> User <aarav.chaudhuri> IP <52.158.1.224> IPv4 Address <10.99.1.176> assi
2020-01-19 10:55:44,SPG-VPN-01,ASA-722051,CONNECTED,divyansh.banerjee,33.28.189.102,Group <SSL-Staff> User <divyansh.banerjee> IP <33.28.189.102> IPv4 Address <10.99.2.167> a
2020-01-19 12:39:42,SPG-VPN-01,ASA-113005,REJECTED,divit.comar,163.82.197.241,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-20 06:08:44,SPG-VPN-01,ASA-722051,CONNECTED,hunar.dalal,129.20.37.73,Group <SSL-Staff> User <hunar.dalal> IP <129.20.37.73> IPv4 Address <10.99.3.80> assigned 
2020-01-20 12:43:44,SPG-VPN-01,ASA-113005,REJECTED,gokul.raman,45.205.175.232,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-21 05:55:10,SPG-VPN-01,ASA-113005,REJECTED,yakshit.baria,3.137.229.255,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-22 23:26:46,SPG-VPN-01,ASA-113005,REJECTED,tiya.agate,212.112.217.236,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-24 01:31:10,SPG-VPN-01,ASA-113005,REJECTED,divij.bera,120.163.10.11,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-24 16:35:57,SPG-VPN-01,ASA-113005,REJECTED,advik.singhal,202.149.113.143,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-25 13:56:13,SPG-VPN-01,ASA-722051,CONNECTED,rasha.roy,163.108.172.126,Group <SSL-Staff> User <rasha.roy> IP <163.108.172.126> IPv4 Address <10.99.2.132> assigne
2020-01-26 05:37:27,SPG-VPN-01,ASA-113005,REJECTED,parinaaz.agrawal,139.204.75.135,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-26 07:56:11,SPG-VPN-01,ASA-722051,CONNECTED,drishya.sarin,223.132.71.46,Group <SSL-Staff> User <drishya.sarin> IP <223.132.71.46> IPv4 Address <10.99.1.210> assig
2020-01-26 09:53:36,SPG-VPN-01,ASA-113005,REJECTED,jayan.seshadri,173.36.50.133,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-26 23:18:49,SPG-VPN-01,ASA-722051,CONNECTED,zoya.sankaran,191.44.20.247,Group <SSL-Staff> User <zoya.sankaran> IP <191.44.20.247> IPv4 Address <10.99.2.90> assign
2020-01-27 01:27:10,SPG-VPN-01,ASA-113005,REJECTED,tanya.setty,199.207.221.150,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-28 22:35:00,SPG-VPN-01,ASA-113005,REJECTED,aayush.sastry,217.63.94.143,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-29 00:34:01,SPG-VPN-01,ASA-722051,CONNECTED,mannat.bose,68.162.150.123,Group <SSL-Staff> User <mannat.bose> IP <68.162.150.123> IPv4 Address <10.99.3.192> assign
2020-01-29 12:05:41,SPG-VPN-01,ASA-722051,CONNECTED,saanvi.sachdeva,170.114.185.120,Group <SSL-Staff> User <saanvi.sachdeva> IP <170.114.185.120> IPv4 Address <10.99.1.61> as
2020-01-29 20:22:12,SPG-VPN-01,ASA-113005,REJECTED,hiran.bhatti,1.1.51.229,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-30 12:04:33,SPG-VPN-01,ASA-113005,REJECTED,dharmajan.apte,51.221.168.189,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-01-31 14:49:53,SPG-VPN-01,ASA-113005,REJECTED,miraan.zacharia,157.72.129.117,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-01 00:05:32,SPG-VPN-01,ASA-722051,CONNECTED,kanav.dutta,84.75.86.246,Group <SSL-Staff> User <kanav.dutta> IP <84.75.86.246> IPv4 Address <10.99.1.37> assigned 
2020-02-01 07:50:00,SPG-VPN-01,ASA-722051,CONNECTED,trisha.dewan,24.22.27.86,Group <SSL-Staff> User <trisha.dewan> IP <24.22.27.86> IPv4 Address <10.99.2.58> assigned 
2020-02-01 12:59:54,SPG-VPN-01,ASA-722051,CONNECTED,manjari.sastry,195.119.107.204,Group <SSL-Staff> User <manjari.sastry> IP <195.119.107.204> IPv4 Address <10.99.0.99> ass
2020-02-01 21:30:35,SPG-VPN-01,ASA-722051,CONNECTED,farhan.ghosh,177.227.207.7,Group <SSL-Staff> User <farhan.ghosh> IP <177.227.207.7> IPv4 Address <10.99.3.212> assign
2020-02-02 19:01:57,SPG-VPN-01,ASA-113005,REJECTED,dhruv.korpal,205.169.198.165,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-02 20:44:42,SPG-VPN-01,ASA-113005,REJECTED,purab.saini,195.76.195.39,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-02 21:45:01,SPG-VPN-01,ASA-113005,REJECTED,ishaan.bhardwaj,140.115.185.72,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-04 03:32:12,SPG-VPN-01,ASA-722051,CONNECTED,hrishita.goyal,204.205.229.18,Group <SSL-Staff> User <hrishita.goyal> IP <204.205.229.18> IPv4 Address <10.99.1.3> assig
2020-02-04 11:36:58,SPG-VPN-01,ASA-722051,CONNECTED,saksham.sachar,102.96.32.10,Group <SSL-Staff> User <saksham.sachar> IP <102.96.32.10> IPv4 Address <10.99.1.52> assign
2020-02-06 12:09:48,SPG-VPN-01,ASA-722051,CONNECTED,samaira.sankaran,118.184.70.16,Group <SSL-Staff> User <samaira.sankaran> IP <118.184.70.16> IPv4 Address <10.99.1.61> ass
2020-02-06 21:09:41,SPG-VPN-01,ASA-113005,REJECTED,aarna.vasa,35.76.212.253,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-08 02:51:10,SPG-VPN-01,ASA-722051,CONNECTED,bhamini.mani,36.124.142.159,Group <SSL-Staff> User <bhamini.mani> IP <36.124.142.159> IPv4 Address <10.99.3.183> assig
2020-02-09 10:59:58,SPG-VPN-01,ASA-113005,REJECTED,yasmin.tak,170.154.14.39,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-09 15:43:10,SPG-VPN-01,ASA-113005,REJECTED,trisha.sarkar,117.115.18.144,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-09 21:01:55,SPG-VPN-01,ASA-722051,CONNECTED,taran.wali,202.36.110.237,Group <SSL-Staff> User <taran.wali> IP <202.36.110.237> IPv4 Address <10.99.1.125> assigne
2020-02-10 08:20:08,SPG-VPN-01,ASA-722051,CONNECTED,jivika.talwar,126.217.225.183,Group <SSL-Staff> User <jivika.talwar> IP <126.217.225.183> IPv4 Address <10.99.3.79> assi
2020-02-10 11:46:18,SPG-VPN-01,ASA-722051,CONNECTED,adira.kota,88.89.118.21,Group <SSL-Staff> User <adira.kota> IP <88.89.118.21> IPv4 Address <10.99.2.11> assigned t
2020-02-11 12:54:07,SPG-VPN-01,ASA-113005,REJECTED,adira.sagar,43.172.45.0,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-12 00:02:49,SPG-VPN-01,ASA-722051,CONNECTED,jayan.sangha,170.98.165.219,Group <SSL-Staff> User <jayan.sangha> IP <170.98.165.219> IPv4 Address <10.99.3.167> assig
2020-02-14 12:10:01,SPG-VPN-01,ASA-113005,REJECTED,ivan.banerjee,164.231.176.160,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-14 12:32:11,SPG-VPN-01,ASA-722051,CONNECTED,ritvik.kaur,144.35.251.141,Group <SSL-Staff> User <ritvik.kaur> IP <144.35.251.141> IPv4 Address <10.99.2.218> assign
2020-02-14 19:31:58,SPG-VPN-01,ASA-113005,REJECTED,prerak.badal,130.187.130.14,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-14 20:06:55,SPG-VPN-01,ASA-113005,REJECTED,jivika.dave,43.66.172.242,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-15 03:29:35,SPG-VPN-01,ASA-113005,REJECTED,jhanvi.sinha,175.215.135.170,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-15 05:06:16,SPG-VPN-01,ASA-722051,CONNECTED,shalv.malhotra,55.19.10.2,Group <SSL-Staff> User <shalv.malhotra> IP <55.19.10.2> IPv4 Address <10.99.2.65> assigned
2020-02-15 23:11:24,SPG-VPN-01,ASA-722051,CONNECTED,zaina.bajwa,159.134.246.111,Group <SSL-Staff> User <zaina.bajwa> IP <159.134.246.111> IPv4 Address <10.99.3.12> assign
2020-02-16 06:35:29,SPG-VPN-01,ASA-722051,CONNECTED,ela.seshadri,41.205.224.207,Group <SSL-Staff> User <ela.seshadri> IP <41.205.224.207> IPv4 Address <10.99.2.49> assign
2020-02-16 06:49:23,SPG-VPN-01,ASA-113005,REJECTED,jayant.ahuja,57.165.137.230,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-16 11:38:47,SPG-VPN-01,ASA-722051,CONNECTED,onkar.master,100.129.32.226,Group <SSL-Staff> User <onkar.master> IP <100.129.32.226> IPv4 Address <10.99.0.204> assig
2020-02-16 21:32:56,SPG-VPN-01,ASA-113005,REJECTED,madhup.gera,37.133.6.70,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-16 23:31:28,SPG-VPN-01,ASA-722051,CONNECTED,nakul.bajaj,200.23.65.62,Group <SSL-Staff> User <nakul.bajaj> IP <200.23.65.62> IPv4 Address <10.99.0.18> assigned 
2020-02-17 04:07:39,SPG-VPN-01,ASA-113005,REJECTED,indrans.sathe,129.49.20.144,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-17 14:34:38,SPG-VPN-01,ASA-722051,CONNECTED,zeeshan.din,169.26.211.23,Group <SSL-Staff> User <zeeshan.din> IP <169.26.211.23> IPv4 Address <10.99.0.26> assigned
2020-02-18 04:58:51,SPG-VPN-01,ASA-722051,CONNECTED,divij.dora,200.28.133.37,Group <SSL-Staff> User <divij.dora> IP <200.28.133.37> IPv4 Address <10.99.3.103> assigned
2020-02-18 16:39:40,SPG-VPN-01,ASA-722051,CONNECTED,kaira.sangha,212.133.253.142,Group <SSL-Staff> User <kaira.sangha> IP <212.133.253.142> IPv4 Address <10.99.2.167> assi
2020-02-18 22:46:38,SPG-VPN-01,ASA-722051,CONNECTED,bhavin.rattan,111.183.199.91,Group <SSL-Staff> User <bhavin.rattan> IP <111.183.199.91> IPv4 Address <10.99.1.86> assig
2020-02-19 00:33:59,SPG-VPN-01,ASA-722051,CONNECTED,fateh.subramanian,171.206.173.176,Group <SSL-Staff> User <fateh.subramanian> IP <171.206.173.176> IPv4 Address <10.99.3.220>
2020-02-19 14:57:23,SPG-VPN-01,ASA-722051,CONNECTED,emir.krishnan,120.205.252.110,Group <SSL-Staff> User <emir.krishnan> IP <120.205.252.110> IPv4 Address <10.99.1.61> assi
2020-02-19 23:44:09,SPG-VPN-01,ASA-722051,CONNECTED,himmat.seth,159.104.57.109,Group <SSL-Staff> User <himmat.seth> IP <159.104.57.109> IPv4 Address <10.99.1.26> assigne
2020-02-20 02:50:18,SPG-VPN-01,ASA-722051,CONNECTED,saksham.bala,176.0.242.239,Group <SSL-Staff> User <saksham.bala> IP <176.0.242.239> IPv4 Address <10.99.1.244> assign
2020-02-21 12:32:02,SPG-VPN-01,ASA-113005,REJECTED,nirvaan.contractor,10.244.14.15,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 01:32:16,SPG-VPN-01,ASA-113005,REJECTED,myra.kapur,215.215.237.131,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-22 07:46:34,SPG-VPN-01,ASA-722051,CONNECTED,nirvaan.dayal,10.191.200.221,Group <SSL-Staff> User <nirvaan.dayal> IP <10.191.200.221> IPv4 Address <10.99.1.15> assig
2020-02-22 17:58:58,SPG-VPN-01,ASA-113005,REJECTED,eva.varughese,220.178.187.71,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-23 04:48:24,SPG-VPN-01,ASA-113005,REJECTED,madhup.bahl,34.238.150.115,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-24 11:43:19,SPG-VPN-01,ASA-722051,CONNECTED,kimaya.mani,192.35.42.127,Group <SSL-Staff> User <kimaya.mani> IP <192.35.42.127> IPv4 Address <10.99.0.80> assigned
2020-02-25 01:13:27,SPG-VPN-01,ASA-722051,CONNECTED,khushi.chandran,220.34.245.76,Group <SSL-Staff> User <khushi.chandran> IP <220.34.245.76> IPv4 Address <10.99.0.156> ass
2020-02-25 05:46:56,SPG-VPN-01,ASA-722051,CONNECTED,dhruv.korpal,119.126.151.163,Group <SSL-Staff> User <dhruv.korpal> IP <119.126.151.163> IPv4 Address <10.99.3.66> assig
2020-02-25 07:53:01,SPG-VPN-01,ASA-722051,CONNECTED,ela.rout,164.202.118.138,Group <SSL-Staff> User <ela.rout> IP <164.202.118.138> IPv4 Address <10.99.0.171> assigned
2020-02-25 23:19:11,SPG-VPN-01,ASA-722051,CONNECTED,seher.aggarwal,29.205.41.114,Group <SSL-Staff> User <seher.aggarwal> IP <29.205.41.114> IPv4 Address <10.99.1.143> assi
2020-02-26 01:51:41,SPG-VPN-01,ASA-722051,CONNECTED,neysa.khurana,94.102.51.189,Group <SSL-Staff> User <neysa.khurana> IP <94.102.51.189> IPv4 Address <10.99.0.150> assig
2020-02-26 20:43:51,SPG-VPN-01,ASA-113005,REJECTED,hunar.dalal,192.39.211.214,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-26 22:42:43,SPG-VPN-01,ASA-113005,REJECTED,zara.kale,27.53.189.252,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-02-28 23:34:47,SPG-VPN-01,ASA-722051,CONNECTED,ela.sule,196.31.231.80,Group <SSL-Staff> User <ela.sule> IP <196.31.231.80> IPv4 Address <10.99.0.31> assigned to
2020-02-29 02:35:02,SPG-VPN-01,ASA-722051,CONNECTED,nehmat.swaminathan,103.143.246.18,Group <SSL-Staff> User <nehmat.swaminathan> IP <103.143.246.18> IPv4 Address <10.99.0.217>
2020-02-29 21:46:08,SPG-VPN-01,ASA-722051,CONNECTED,vivaan.bakshi,99.124.186.64,Group <SSL-Staff> User <vivaan.bakshi> IP <99.124.186.64> IPv4 Address <10.99.3.219> assig
2020-03-02 14:00:32,SPG-VPN-01,ASA-113005,REJECTED,nishith.bhatnagar,85.184.161.225,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-03 01:54:03,SPG-VPN-01,ASA-113005,REJECTED,keya.basak,157.164.90.122,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-03 03:57:32,SPG-VPN-01,ASA-722051,CONNECTED,hridaan.gulati,23.201.185.84,Group <SSL-Staff> User <hridaan.gulati> IP <23.201.185.84> IPv4 Address <10.99.0.47> assig
2020-03-03 06:24:57,SPG-VPN-01,ASA-722051,CONNECTED,tarini.ramaswamy,21.151.225.129,Group <SSL-Staff> User <tarini.ramaswamy> IP <21.151.225.129> IPv4 Address <10.99.0.107> a
2020-03-03 17:52:07,SPG-VPN-01,ASA-113005,REJECTED,vaibhav.sibal,22.219.29.133,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-03 18:27:14,SPG-VPN-01,ASA-113005,REJECTED,romil.kurian,90.175.243.222,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-03 21:19:24,SPG-VPN-01,ASA-722051,CONNECTED,misha.chatterjee,201.84.144.11,Group <SSL-Staff> User <misha.chatterjee> IP <201.84.144.11> IPv4 Address <10.99.2.184> as
2020-03-03 22:20:41,SPG-VPN-01,ASA-722051,CONNECTED,charvi.grewal,67.176.114.177,Group <SSL-Staff> User <charvi.grewal> IP <67.176.114.177> IPv4 Address <10.99.1.63> assig
2020-03-04 03:05:20,SPG-VPN-01,ASA-113005,REJECTED,jivika.sunder,74.209.72.87,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-04 08:06:07,SPG-VPN-01,ASA-722051,CONNECTED,neysa.bumb,114.102.112.186,Group <SSL-Staff> User <neysa.bumb> IP <114.102.112.186> IPv4 Address <10.99.0.31> assigne
2020-03-04 09:27:01,SPG-VPN-01,ASA-722051,CONNECTED,nayantara.chacko,27.154.220.142,Group <SSL-Staff> User <nayantara.chacko> IP <27.154.220.142> IPv4 Address <10.99.3.132> a
2020-03-04 10:32:11,SPG-VPN-01,ASA-722051,CONNECTED,kimaya.dyal,190.235.125.177,Group <SSL-Staff> User <kimaya.dyal> IP <190.235.125.177> IPv4 Address <10.99.3.35> assign
2020-03-04 20:28:48,SPG-VPN-01,ASA-113005,REJECTED,siya.trivedi,172.32.52.114,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-05 05:58:19,SPG-VPN-01,ASA-722051,CONNECTED,eva.raja,112.29.168.111,Group <SSL-Staff> User <eva.raja> IP <112.29.168.111> IPv4 Address <10.99.3.128> assigned 
2020-03-07 05:45:24,SPG-VPN-01,ASA-113005,REJECTED,hiran.sahota,122.241.1.86,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 03:06:39,SPG-VPN-01,ASA-113005,REJECTED,rohan.subramaniam,215.96.140.177,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 09:17:35,SPG-VPN-01,ASA-113005,REJECTED,dhanuk.solanki,34.133.249.208,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 11:20:18,SPG-VPN-01,ASA-722051,CONNECTED,advika.soni,115.16.47.161,Group <SSL-Staff> User <advika.soni> IP <115.16.47.161> IPv4 Address <10.99.3.39> assigned
2020-03-08 13:58:39,SPG-VPN-01,ASA-113005,REJECTED,shalv.gill,201.95.76.3,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-08 16:52:54,SPG-VPN-01,ASA-113005,REJECTED,sumer.gade,181.64.192.20,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-09 00:53:55,SPG-VPN-01,ASA-113005,REJECTED,shalv.sura,93.11.14.4,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-09 14:08:28,SPG-VPN-01,ASA-113005,REJECTED,fateh.goda,201.54.165.39,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-09 20:15:37,SPG-VPN-01,ASA-722051,CONNECTED,aarav.kakar,170.71.120.54,Group <SSL-Staff> User <aarav.kakar> IP <170.71.120.54> IPv4 Address <10.99.3.30> assigned
2020-03-09 22:41:25,SPG-VPN-01,ASA-113005,REJECTED,seher.viswanathan,156.36.35.163,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-11 16:10:44,SPG-VPN-01,ASA-722051,CONNECTED,ishaan.ahuja,37.213.53.194,Group <SSL-Staff> User <ishaan.ahuja> IP <37.213.53.194> IPv4 Address <10.99.3.171> assign
2020-03-11 18:40:27,SPG-VPN-01,ASA-113005,REJECTED,adah.gupta,205.81.168.234,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-12 07:07:08,SPG-VPN-01,ASA-722051,CONNECTED,nakul.dhar,188.119.108.3,Group <SSL-Staff> User <nakul.dhar> IP <188.119.108.3> IPv4 Address <10.99.3.50> assigned 
2020-03-12 22:06:52,SPG-VPN-01,ASA-113005,REJECTED,kartik.bains,197.176.192.213,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-13 11:05:15,SPG-VPN-01,ASA-113005,REJECTED,miraan.ramaswamy,51.212.138.1,AAA user authentication Rejected : reason = Invalid password : server = 10.30.1.5 : user =
2020-03-13 17:44:30,SPG-VPN-01,ASA-722051,CONNECTED,ela.yohannan,61.47.111.249,Group <SSL-Staff> User <ela.yohannan> IP <61.47.111.249> IPv4 Address <10.99.2.212> assign
