timestamp,host,src_ip,src_port,dest_ip,dest_port,proto,app_proto,action,signature_id,signature,category,severity,bytes_toserver,segment,anomaly_score
2020-01-01T16:38:59.085870+0000,SPG-PLC-383,4.214.78.160,,10.30.0.116,,ICMP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1117,Segment C,22.74
2020-01-01T17:57:15.993693+0000,SPG-RTU-338,189.185.123.148,26684.0,10.30.0.71,990.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1158,Segment C,92.16
2020-01-01T18:19:28.256463+0000,SPG-PLC-299,73.139.105.200,30004.0,10.30.0.32,2121.0,TCP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,983,Segment C,59.33
2020-01-01T19:14:34.400277+0000,SPG-HIS-196,196.105.12.202,48354.0,10.20.0.63,990.0,TCP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,991,Segment B,90.11
2020-01-01T19:58:27.774446+0000,SPG-EMS-301,148.3.187.51,,10.30.0.34,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,779,Segment C,37.76
2020-01-01T20:01:32.163768+0000,SPG-SUB-324,47.4.110.93,28041.0,10.30.0.57,2121.0,TCP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,601,Segment C,55.58
2020-01-01T20:13:23.025107+0000,SPG-PRX-082,158.1.128.69,,10.10.0.83,,ICMP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1160,Segment A,83.01
2020-01-01T23:08:08.338987+0000,SPG-HIS-268,85.149.183.151,,10.20.0.135,,ICMP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1019,Segment B,79.8
2020-01-02T07:55:42.046326+0000,SPG-FTP-103,122.4.225.106,24740.0,10.10.0.104,80.0,TCP,http,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,251,Segment A,77.85
2020-01-02T08:30:12.525861+0000,SPG-PLC-371,21.153.222.60,,10.30.0.104,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,278,Segment C,37.21
2020-01-02T09:33:08.672427+0000,SPG-PRX-094,115.163.98.191,3776.0,10.10.0.95,80.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,260,Segment A,6.33
2020-01-02T09:46:14.784886+0000,SPG-HMI-219,13.19.31.179,,10.20.0.86,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,120,Segment B,73.32
2020-01-02T10:18:29.019767+0000,SPG-FTP-059,114.157.198.175,21609.0,10.10.0.60,443.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,1413,Segment A,66.91
2020-01-02T10:31:34.131502+0000,SPG-RTU-338,216.110.129.16,19235.0,10.30.0.71,21.0,TCP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,1214,Segment C,61.32
2020-01-02T18:25:03.921959+0000,SPG-FTP-011,171.224.94.48,47524.0,10.10.0.12,443.0,UDP,,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,100,Segment A,32.53
2020-01-02T21:56:12.296920+0000,SPG-RTU-322,11.116.234.13,,10.30.0.55,,ICMP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,434,Segment C,10.05
2020-01-03T01:19:39.313857+0000,SPG-SUB-324,19.214.43.215,,10.30.0.57,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,1475,Segment C,51.24
2020-01-03T01:20:46.759759+0000,SPG-HIS-148,110.88.185.72,58765.0,10.20.0.15,53.0,TCP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,706,Segment B,86.76
2020-01-03T02:13:03.832057+0000,SPG-ENG-237,48.230.11.227,11803.0,10.20.0.104,2121.0,TCP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,1020,Segment B,38.39
2020-01-03T03:10:10.841669+0000,SPG-ENG-173,88.77.249.227,37137.0,10.20.0.40,443.0,TCP,http,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,140,Segment B,15.35
2020-01-03T06:27:55.152142+0000,SPG-PRX-058,75.9.121.45,8343.0,10.10.0.59,8080.0,TCP,http,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1104,Segment A,80.84
2020-01-03T07:26:27.234784+0000,SPG-ENG-153,184.82.191.47,,10.20.0.20,,ICMP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,497,Segment B,71.46
2020-01-03T11:03:06.136669+0000,SPG-RTU-362,56.89.206.68,60890.0,10.30.0.95,8443.0,TCP,http,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1436,Segment C,9.4
2020-01-03T11:37:01.785181+0000,SPG-WEB-033,157.73.79.253,,10.10.0.34,,ICMP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,750,Segment A,56.04
2020-01-03T13:14:30.226457+0000,SPG-ENG-201,207.28.150.235,58162.0,10.20.0.68,80.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,1,924,Segment B,9.23
2020-01-03T14:31:45.991576+0000,SPG-SUB-280,33.4.127.59,16560.0,10.30.0.13,8080.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1422,Segment C,88.35
2020-01-03T15:18:08.258021+0000,SPG-RTU-294,113.156.66.54,58023.0,10.30.0.27,2121.0,UDP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,934,Segment C,57.37
2020-01-03T16:21:05.191021+0000,SPG-DNS-032,162.193.92.149,,10.10.0.33,,ICMP,,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,1,428,Segment A,74.5
2020-01-03T17:34:33.296490+0000,SPG-HIS-164,53.155.91.124,10255.0,10.20.0.31,2121.0,TCP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1379,Segment B,75.11
2020-01-03T17:40:43.248791+0000,SPG-WEB-013,26.251.18.98,37312.0,10.10.0.14,2121.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,1269,Segment A,38.12
2020-01-03T19:05:11.373770+0000,SPG-WEB-069,43.225.225.122,55224.0,10.10.0.70,8443.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,1411,Segment A,48.71
2020-01-03T21:06:44.049340+0000,SPG-PRX-082,54.49.196.228,,10.10.0.83,,ICMP,,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,1013,Segment A,70.69
2020-01-03T21:24:58.189882+0000,SPG-HMI-155,146.16.164.245,51717.0,10.20.0.22,53.0,TCP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,995,Segment B,60.79
2020-01-03T23:30:58.125975+0000,SPG-FTP-043,191.214.71.100,37024.0,10.10.0.44,53.0,UDP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,321,Segment A,44.01
2020-01-04T03:17:07.691424+0000,SPG-RTU-362,29.76.207.193,23414.0,10.30.0.95,53.0,UDP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,607,Segment C,32.52
2020-01-04T04:45:56.607319+0000,SPG-HMI-207,72.95.166.114,60771.0,10.20.0.74,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1124,Segment B,57.21
2020-01-04T05:25:13.647592+0000,SPG-PLC-375,169.121.162.223,27970.0,10.30.0.108,53.0,TCP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,998,Segment C,59.72
2020-01-04T05:40:51.589495+0000,SPG-WEB-117,78.38.67.153,26904.0,10.10.0.118,8443.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,582,Segment A,50.33
2020-01-04T09:19:45.444365+0000,SPG-SUB-308,91.116.23.209,,10.30.0.41,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,392,Segment C,88.1
2020-01-04T10:39:32.332006+0000,SPG-FTP-119,216.175.209.129,2698.0,10.10.0.120,53.0,UDP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,87,Segment A,36.22
2020-01-04T11:27:20.168088+0000,SPG-SUB-376,208.128.53.51,56338.0,10.30.0.109,53.0,UDP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1295,Segment C,41.91
2020-01-04T17:55:39.930790+0000,SPG-DNS-036,37.138.80.165,5812.0,10.10.0.37,8080.0,TCP,http,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,922,Segment A,44.65
2020-01-04T18:31:29.426486+0000,SPG-ENG-201,44.41.160.239,,10.20.0.68,,ICMP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1065,Segment B,51.48
2020-01-04T19:12:19.074520+0000,SPG-HIS-196,217.77.29.136,1132.0,10.20.0.63,990.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1467,Segment B,46.97
2020-01-04T20:34:57.348162+0000,SPG-RTU-298,106.21.232.22,,10.30.0.31,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,523,Segment C,15.12
2020-01-04T20:43:00.168417+0000,SPG-EMS-397,156.86.195.210,6064.0,10.30.0.130,80.0,TCP,http,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1184,Segment C,44.14
2020-01-04T21:13:28.919757+0000,SPG-ENG-149,31.142.29.92,1470.0,10.20.0.16,53.0,TCP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,270,Segment B,75.69
2020-01-04T21:31:49.010164+0000,SPG-FTP-103,58.76.127.159,,10.10.0.104,,ICMP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1159,Segment A,56.98
2020-01-05T02:54:01.549111+0000,SPG-ENG-261,43.32.234.151,,10.20.0.128,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,746,Segment B,54.02
2020-01-05T05:14:10.490160+0000,SPG-FTP-099,204.76.124.26,,10.10.0.100,,ICMP,,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,832,Segment A,23.74
2020-01-05T07:32:01.634074+0000,SPG-AD-206,131.159.44.170,,10.20.0.73,,ICMP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,1066,Segment B,77.25
2020-01-05T08:25:37.078245+0000,SPG-RTU-350,39.100.196.153,23955.0,10.30.0.83,8443.0,TCP,http,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,129,Segment C,70.74
2020-01-05T08:55:39.913314+0000,SPG-PLC-335,58.191.60.5,18907.0,10.30.0.68,8443.0,TCP,http,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1073,Segment C,1.0
2020-01-05T09:12:14.368516+0000,SPG-PRX-050,202.115.221.44,11445.0,10.10.0.51,8443.0,TCP,http,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,1052,Segment A,50.68
2020-01-05T11:12:29.613145+0000,SPG-HIS-216,31.172.98.7,1636.0,10.20.0.83,53.0,TCP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,836,Segment B,73.3
2020-01-05T13:09:53.420859+0000,SPG-EMS-337,57.73.2.186,58717.0,10.30.0.70,2121.0,TCP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,3,1122,Segment C,88.23
2020-01-05T17:37:31.922284+0000,SPG-PLC-315,36.17.67.77,,10.30.0.48,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,332,Segment C,69.5
2020-01-05T18:54:49.195443+0000,SPG-ENG-201,164.196.237.121,31468.0,10.20.0.68,2121.0,TCP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,227,Segment B,90.3
2020-01-05T20:41:36.839072+0000,SPG-RTU-374,99.79.43.46,9613.0,10.30.0.107,2121.0,UDP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,309,Segment C,86.46
2020-01-05T21:21:20.940542+0000,SPG-SUB-276,162.224.1.2,37924.0,10.30.0.9,53.0,TCP,dns,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,1308,Segment C,79.93
2020-01-05T23:27:28.568110+0000,SPG-EMS-309,54.206.153.93,5180.0,10.30.0.42,53.0,TCP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,1100,Segment C,23.48
2020-01-06T00:56:01.461334+0000,SPG-ENG-225,73.99.218.98,55552.0,10.20.0.92,53.0,TCP,dns,blocked,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,1161,Segment B,39.67
2020-01-06T01:39:43.694405+0000,SPG-EMS-309,67.166.97.34,64551.0,10.30.0.42,53.0,TCP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,980,Segment C,22.46
2020-01-06T01:47:56.673817+0000,SPG-HMI-183,147.165.66.78,,10.20.0.50,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,661,Segment B,63.1
2020-01-06T02:17:27.191354+0000,SPG-ENG-169,10.153.23.147,36443.0,10.20.0.36,80.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,898,Segment B,89.79
2020-01-06T05:25:43.227533+0000,SPG-WEB-061,151.18.52.157,,10.10.0.62,,ICMP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,464,Segment A,32.91
2020-01-06T06:02:31.924228+0000,SPG-EMS-353,39.198.204.252,,10.30.0.86,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1278,Segment C,44.76
2020-01-06T10:27:28.280013+0000,SPG-PLC-391,36.43.171.238,61436.0,10.30.0.124,2121.0,TCP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,170,Segment C,68.07
2020-01-06T14:40:53.373064+0000,SPG-ENG-157,116.36.45.184,,10.20.0.24,,ICMP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,418,Segment B,10.85
2020-01-06T15:28:14.426980+0000,SPG-FTP-127,145.143.79.86,,10.10.0.128,,ICMP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,775,Segment A,6.74
2020-01-06T18:28:48.916555+0000,SPG-PLC-383,157.242.206.248,36690.0,10.30.0.116,443.0,TCP,http,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1016,Segment C,98.49
2020-01-06T20:04:06.482466+0000,SPG-HMI-243,161.9.94.72,31360.0,10.20.0.110,53.0,TCP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,249,Segment B,66.04
2020-01-06T20:54:56.388767+0000,SPG-RTU-394,146.75.12.136,17901.0,10.30.0.127,8443.0,TCP,http,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,538,Segment C,7.58
2020-01-06T21:33:34.701860+0000,SPG-WEB-133,85.230.182.23,19384.0,10.10.0.134,21.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,110,Segment A,32.03
2020-01-06T22:53:49.553775+0000,SPG-HMI-183,78.145.74.153,2096.0,10.20.0.50,53.0,TCP,dns,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,926,Segment B,27.74
2020-01-06T23:29:31.875185+0000,SPG-PLC-339,79.163.183.75,,10.30.0.72,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,2,864,Segment C,49.22
2020-01-07T02:16:57.488810+0000,SPG-AD-218,109.62.159.118,58428.0,10.20.0.85,80.0,UDP,,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,764,Segment B,56.14
2020-01-07T03:38:09.748948+0000,SPG-PLC-275,58.93.5.221,59778.0,10.30.0.8,8080.0,UDP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1451,Segment C,34.53
2020-01-07T08:17:53.179153+0000,SPG-PLC-339,68.112.171.182,,10.30.0.72,,ICMP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,932,Segment C,67.34
2020-01-07T12:04:45.144720+0000,SPG-EMS-305,177.214.214.33,,10.30.0.38,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,3,1343,Segment C,70.3
2020-01-07T12:21:37.248637+0000,SPG-HMI-259,151.164.223.85,58350.0,10.20.0.126,53.0,TCP,dns,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,986,Segment B,47.16
2020-01-07T16:47:45.628763+0000,SPG-PLC-379,189.210.231.6,35570.0,10.30.0.112,2121.0,UDP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1053,Segment C,89.91
2020-01-07T19:21:36.510411+0000,SPG-EMS-393,145.244.91.119,,10.30.0.126,,ICMP,dns,blocked,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,1211,Segment C,97.84
2020-01-07T23:12:37.588214+0000,SPG-PLC-315,168.8.143.117,58473.0,10.30.0.48,8080.0,UDP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,1,1037,Segment C,62.42
2020-01-08T00:29:13.563751+0000,SPG-ENG-137,145.33.37.124,58939.0,10.20.0.4,53.0,TCP,dns,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,982,Segment B,31.78
2020-01-08T03:13:35.449887+0000,SPG-RTU-374,71.121.237.168,,10.30.0.107,,ICMP,,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1325,Segment C,81.91
2020-01-08T04:42:42.190877+0000,SPG-EMS-341,177.8.83.174,58389.0,10.30.0.74,53.0,TCP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,486,Segment C,91.47
2020-01-08T05:03:46.160422+0000,SPG-PLC-343,63.137.138.221,10653.0,10.30.0.76,21.0,TCP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,199,Segment C,86.73
2020-01-08T05:10:20.256365+0000,SPG-WEB-021,92.235.152.145,,10.10.0.22,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1062,Segment A,37.75
2020-01-08T06:50:22.048504+0000,SPG-HIS-268,3.140.206.221,32261.0,10.20.0.135,21.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,762,Segment B,38.58
2020-01-08T09:41:55.387264+0000,SPG-PLC-355,155.214.161.32,,10.30.0.88,,ICMP,,allowed,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,3,1129,Segment C,32.77
2020-01-08T10:29:29.178863+0000,SPG-RTU-314,41.20.102.238,,10.30.0.47,,ICMP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,1,280,Segment C,60.0
2020-01-08T12:08:06.527413+0000,SPG-ENG-221,187.181.109.125,34996.0,10.20.0.88,53.0,TCP,dns,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,831,Segment B,27.46
2020-01-08T13:59:17.439359+0000,SPG-FTP-003,39.242.222.199,15239.0,10.10.0.4,8443.0,TCP,http,blocked,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,2,975,Segment A,65.5
2020-01-08T16:06:45.226400+0000,SPG-RTU-314,220.183.185.6,,10.30.0.47,,ICMP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,561,Segment C,35.95
2020-01-08T21:27:13.055167+0000,SPG-PLC-347,195.88.126.249,,10.30.0.80,,ICMP,,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,1301,Segment C,72.86
2020-01-08T22:42:35.299257+0000,SPG-EMS-285,151.253.90.136,,10.30.0.18,,ICMP,dns,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,1126,Segment C,75.07
2020-01-09T13:21:05.988060+0000,SPG-PLC-331,112.156.211.121,38467.0,10.30.0.64,8443.0,UDP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1248,Segment C,83.9
2020-01-09T15:07:46.428676+0000,SPG-WEB-013,100.233.48.130,,10.10.0.14,,ICMP,dns,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,3,299,Segment A,19.65
2020-01-09T16:39:06.281549+0000,SPG-PRX-102,216.32.163.54,5578.0,10.10.0.103,8080.0,UDP,,blocked,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,143,Segment A,40.15
2020-01-09T17:43:28.297499+0000,SPG-PRX-058,16.212.16.46,51676.0,10.10.0.59,990.0,TCP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,605,Segment A,72.45
2020-01-09T18:45:52.302156+0000,SPG-PRX-050,122.212.81.108,,10.10.0.51,,ICMP,dns,allowed,2100102,ET DOS UDP/ICMP Amplification Flood,Denial of Service,2,1430,Segment A,63.35
2020-01-09T21:57:25.829210+0000,SPG-WEB-097,111.17.146.61,54210.0,10.10.0.98,2121.0,TCP,,blocked,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,1,1165,Segment A,31.69
2020-01-09T22:48:50.121670+0000,SPG-PLC-363,6.202.247.192,60436.0,10.30.0.96,2121.0,UDP,,allowed,2100202,ET MALWARE Suspicious Executable Download,A Network Trojan was detected,3,848,Segment C,57.68
2020-01-10T04:57:48.423100+0000,SPG-HIS-180,173.84.81.68,38032.0,10.20.0.47,53.0,UDP,dns,blocked,2100201,ET MALWARE Generic C2 Beacon Activity,A Network Trojan was detected,2,291,Segment B,37.17
2020-01-10T05:41:17.806281+0000,SPG-ENG-185,128.131.4.173,10633.0,10.20.0.52,8080.0,TCP,http,allowed,2100302,ET SCAN SSH/RDP Brute Force Attempt,Attempted Administrator Privilege Gain,2,1231,Segment B,59.67
2020-01-10T07:21:10.946453+0000,SPG-HMI-191,24.236.198.167,63055.0,10.20.0.58,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,2,199,Segment B,55.4
2020-01-10T07:51:48.651498+0000,SPG-PLC-319,43.152.36.239,,10.30.0.52,,ICMP,,allowed,2100301,ET EXPLOIT Apache Log4j RCE Attempt (CVE-2021-44228),Attempted Administrator Privilege Gain,1,108,Segment C,46.04
2020-01-10T10:35:16.651305+0000,SPG-PLC-283,100.140.115.150,59140.0,10.30.0.16,53.0,UDP,dns,allowed,2100101,ET DOS Possible SYN Flood Inbound,Denial of Service,3,663,Segment C,58.34
