timestamp,elapsed_ms,client_ip,result_code,bytes,method,url,hierarchy,content_type
2020-01-10 18:00:07,2783,45.89.216.66,TCP_MISS/200,37878,GET,http://hp1a1seo5yo.xyz/dl/setup.exe,HIER_DIRECT/73.39.5.15,application/octet-stream
2020-01-10 18:37:12,2340,22.223.64.178,TCP_DENIED/403,34723,GET,http://8mk2vizaeq.click/update/payload.bin,HIER_NONE/-,text/html
2020-01-11 00:08:53,3475,192.249.172.57,TCP_MISS/200,78479,GET,http://ntn-api-194.nilgiritelecom.example/,HIER_DIRECT/59.74.246.203,application/octet-stream
2020-01-11 00:45:53,215,67.98.196.2,TCP_DENIED/403,20159,GET,http://49v7m0ilt8sw6qhym.xyz/update/payload.bin,HIER_NONE/-,text/html
2020-01-11 02:01:42,510,109.133.151.131,TCP_MISS/200,16249,GET,http://ntn-dns-099.nilgiritelecom.example/api/v1/status,HIER_DIRECT/96.196.224.156,application/octet-stream
2020-01-11 19:34:35,2440,66.204.163.30,TCP_MISS/200,75203,GET,http://ntn-core-322.nilgiritelecom.example/api/v1/status,HIER_DIRECT/106.171.218.229,application/octet-stream
2020-01-11 22:47:45,1091,83.133.162.141,TCP_MISS/200,85601,GET,http://bep7en7jhrhidwe.xyz/gate.php,HIER_DIRECT/75.7.44.31,application/octet-stream
2020-01-12 00:11:43,3617,119.132.103.69,TCP_MISS/200,63700,GET,http://ntn-web-109.nilgiritelecom.example/admin/../../etc/passwd,HIER_DIRECT/109.249.223.128,application/octet-stream
2020-01-13 11:17:21,1960,167.57.114.105,TCP_MISS/200,46904,GET,http://r3zc5fa7g76.info/dl/setup.exe,HIER_DIRECT/7.126.190.65,application/octet-stream
2020-01-14 03:05:12,2638,60.248.184.224,TCP_MISS/200,4750,GET,http://ntn-crm-183.nilgiritelecom.example/actuator/env,HIER_DIRECT/193.3.65.14,application/octet-stream
2020-01-14 15:01:34,3756,54.197.197.132,TCP_DENIED/403,21939,GET,http://5n8l064g3m2x49za.info/update/payload.bin,HIER_NONE/-,text/html
2020-01-14 23:18:32,171,171.83.191.150,TCP_DENIED/403,43202,GET,http://ntn-crm-151.nilgiritelecom.example/login,HIER_NONE/-,text/html
2020-01-15 05:42:27,786,214.8.255.1,TCP_MISS/200,33524,GET,http://ntn-core-298.nilgiritelecom.example/admin/../../etc/passwd,HIER_DIRECT/129.172.102.236,application/octet-stream
2020-01-15 21:38:50,2640,129.139.156.90,TCP_DENIED/403,67834,GET,http://qsffb7y0wtw24hs5n2.top/update/payload.bin,HIER_NONE/-,text/html
2020-01-16 03:32:52,998,54.109.3.93,TCP_DENIED/403,82715,GET,http://os03usnkkplvbc9f.info/update/payload.bin,HIER_NONE/-,text/html
2020-01-16 09:31:55,3492,170.227.53.208,TCP_DENIED/403,46264,GET,http://ntn-prx-002.nilgiritelecom.example/,HIER_NONE/-,text/html
2020-01-16 09:43:53,690,156.1.136.203,TCP_MISS/200,53743,GET,http://uiu431ltyrm.top/update/payload.bin,HIER_DIRECT/34.247.216.194,application/octet-stream
2020-01-17 18:10:15,2596,76.188.115.125,TCP_DENIED/403,80397,GET,http://ntn-dns-075.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_NONE/-,text/html
2020-01-18 07:28:42,3676,109.13.143.142,TCP_MISS/200,67892,GET,http://ntn-prx-006.nilgiritelecom.example/login,HIER_DIRECT/151.88.234.204,application/octet-stream
2020-01-18 10:22:01,1938,221.207.84.120,TCP_MISS/200,8660,GET,http://arji6404vmlimu.click/dl/setup.exe,HIER_DIRECT/21.148.206.121,application/octet-stream
2020-01-18 10:46:47,1142,91.135.212.228,TCP_DENIED/403,23686,GET,http://9ij8hnwpj8fck.top/dl/setup.exe,HIER_NONE/-,text/html
2020-01-18 12:37:18,2604,81.41.104.227,TCP_MISS/200,80731,GET,http://ntn-oss-304.nilgiritelecom.example/wp-login.php,HIER_DIRECT/201.99.130.2,application/octet-stream
2020-01-18 13:02:31,1589,128.84.178.115,TCP_DENIED/403,62078,GET,http://q550pn7v2a.top/dl/setup.exe,HIER_NONE/-,text/html
2020-01-18 15:26:42,3785,24.69.8.94,TCP_MISS/200,26488,GET,http://ntn-crm-211.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/51.32.103.122,application/octet-stream
2020-01-19 02:39:32,904,54.198.81.219,TCP_MISS/200,4746,GET,http://ntn-oss-328.nilgiritelecom.example/wp-login.php,HIER_DIRECT/139.110.200.116,application/octet-stream
2020-01-19 04:39:00,913,82.36.239.64,TCP_MISS/200,44236,GET,http://ntn-sms-008.nilgiritelecom.example/api/v1/status,HIER_DIRECT/141.115.214.110,application/octet-stream
2020-01-19 08:56:35,676,133.91.107.157,TCP_DENIED/403,74053,GET,http://9kduk84qz9z4g50qjk.xyz/gate.php,HIER_NONE/-,text/html
2020-01-19 09:02:55,1388,76.83.25.54,TCP_MISS/200,51744,GET,http://ntn-prx-006.nilgiritelecom.example/wp-login.php,HIER_DIRECT/53.140.191.31,application/octet-stream
2020-01-19 09:06:57,1308,176.181.16.12,TCP_DENIED/403,37579,GET,http://ntn-core-282.nilgiritelecom.example/api/v1/status,HIER_NONE/-,text/html
2020-01-19 22:58:36,3174,136.105.211.47,TCP_MISS/200,29452,GET,http://66af31ysy26zis.click/update/payload.bin,HIER_DIRECT/1.10.186.95,application/octet-stream
2020-01-20 21:39:57,2997,41.219.214.154,TCP_MISS/200,66624,GET,http://pid11vuvzwv.xyz/update/payload.bin,HIER_DIRECT/83.120.41.84,application/octet-stream
2020-01-21 05:53:23,2041,9.233.70.26,TCP_MISS/200,5507,GET,http://tji5t011va08lc5p.info/gate.php,HIER_DIRECT/10.84.128.21,application/octet-stream
2020-01-21 10:59:46,3718,107.208.239.84,TCP_MISS/200,57256,GET,http://ntn-sms-124.nilgiritelecom.example/admin/../../etc/passwd,HIER_DIRECT/157.38.160.243,application/octet-stream
2020-01-21 17:56:25,1559,221.121.145.129,TCP_DENIED/403,53920,GET,http://ntn-hlr-281.nilgiritelecom.example/wp-login.php,HIER_NONE/-,text/html
2020-01-22 09:58:11,1654,69.11.31.235,TCP_MISS/200,60649,GET,http://4me9omq70jjb19.xyz/update/payload.bin,HIER_DIRECT/193.3.247.166,application/octet-stream
2020-01-22 11:18:35,2182,56.69.4.27,TCP_MISS/200,77420,GET,http://ntn-dns-123.nilgiritelecom.example/,HIER_DIRECT/56.195.232.249,application/octet-stream
2020-01-22 17:47:10,1141,44.53.131.198,TCP_MISS/200,37181,GET,http://ntn-dns-115.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/156.246.215.110,application/octet-stream
2020-01-22 21:20:24,1352,70.10.128.73,TCP_MISS/200,60080,GET,http://ntn-msc-375.nilgiritelecom.example/,HIER_DIRECT/126.10.117.243,application/octet-stream
2020-01-23 04:55:02,1157,82.252.153.127,TCP_MISS/200,43639,GET,http://ntn-api-142.nilgiritelecom.example/wp-login.php,HIER_DIRECT/145.78.146.69,application/octet-stream
2020-01-23 06:23:05,3677,62.254.119.238,TCP_MISS/200,82585,GET,http://45822y7qzj2.click/dl/setup.exe,HIER_DIRECT/169.45.245.141,application/octet-stream
2020-01-23 06:26:45,38,178.227.42.24,TCP_DENIED/403,57037,GET,http://ntn-aaa-233.nilgiritelecom.example/admin/../../etc/passwd,HIER_NONE/-,text/html
2020-01-23 08:06:11,246,44.195.112.95,TCP_DENIED/403,40152,GET,http://ntn-hlr-273.nilgiritelecom.example/login,HIER_NONE/-,text/html
2020-01-23 10:41:47,665,162.43.214.221,TCP_MISS/200,77167,GET,http://v8aflmxpvtmd.info/update/payload.bin,HIER_DIRECT/213.36.53.3,application/octet-stream
2020-01-23 13:42:39,1504,187.163.90.173,TCP_MISS/200,72053,GET,http://ntn-msc-339.nilgiritelecom.example/,HIER_DIRECT/205.3.21.66,application/octet-stream
2020-01-23 17:12:28,2344,92.44.31.97,TCP_MISS/200,8044,GET,http://ntn-msc-367.nilgiritelecom.example/login,HIER_DIRECT/157.130.47.206,application/octet-stream
2020-01-23 18:20:01,1961,123.85.240.212,TCP_MISS/200,60262,GET,http://jopvkckhurp.xyz/dl/setup.exe,HIER_DIRECT/222.179.85.224,application/octet-stream
2020-01-23 21:50:36,2105,125.4.232.131,TCP_MISS/200,36703,GET,http://ntn-crm-179.nilgiritelecom.example/wp-login.php,HIER_DIRECT/42.192.43.206,application/octet-stream
2020-01-24 02:36:35,3724,26.193.137.26,TCP_DENIED/403,71561,GET,http://ntn-dns-031.nilgiritelecom.example/,HIER_NONE/-,text/html
2020-01-24 04:47:46,3848,176.31.190.13,TCP_DENIED/403,32261,GET,http://ntn-bss-196.nilgiritelecom.example/wp-login.php,HIER_NONE/-,text/html
2020-01-24 16:59:30,153,30.118.63.120,TCP_MISS/200,62596,GET,http://wziwad0awehd9u0vv.top/gate.php,HIER_DIRECT/52.116.242.248,application/octet-stream
2020-01-25 00:21:04,1285,26.61.190.77,TCP_MISS/200,37806,GET,http://pqlqk9d98p59agy13k.top/gate.php,HIER_DIRECT/65.224.240.201,application/octet-stream
2020-01-25 02:26:40,186,1.127.116.39,TCP_MISS/200,24148,GET,http://386ptexp831.xyz/update/payload.bin,HIER_DIRECT/174.253.184.227,application/octet-stream
2020-01-25 04:53:21,3658,170.54.123.111,TCP_DENIED/403,35622,GET,http://ntn-msc-383.nilgiritelecom.example/login,HIER_NONE/-,text/html
2020-01-25 10:45:03,2028,84.1.239.221,TCP_MISS/200,83765,GET,http://ntn-oss-392.nilgiritelecom.example/admin/../../etc/passwd,HIER_DIRECT/119.128.223.186,application/octet-stream
2020-01-25 12:19:23,3828,83.216.240.105,TCP_DENIED/403,25281,GET,http://ntn-core-314.nilgiritelecom.example/wp-login.php,HIER_NONE/-,text/html
2020-01-25 13:56:13,2560,163.108.172.126,TCP_DENIED/403,47759,GET,http://ntn-core-382.nilgiritelecom.example/,HIER_NONE/-,text/html
2020-01-25 14:40:02,955,179.207.248.75,TCP_MISS/200,69120,GET,http://lmkzg8npixkx8z30w1.top/update/payload.bin,HIER_DIRECT/74.176.66.169,application/octet-stream
2020-01-25 20:00:07,167,117.82.189.33,TCP_MISS/200,73946,GET,http://g5aqx6gkblny2jiya.top/gate.php,HIER_DIRECT/205.177.36.103,application/octet-stream
2020-01-26 00:05:03,249,178.212.66.162,TCP_DENIED/403,50513,GET,http://1gop1knqbtpqa98.click/gate.php,HIER_NONE/-,text/html
2020-01-26 04:19:29,931,181.29.26.65,TCP_MISS/200,81094,GET,http://ntn-bss-204.nilgiritelecom.example/wp-login.php,HIER_DIRECT/158.4.155.32,application/octet-stream
2020-01-26 07:17:22,101,88.1.90.93,TCP_MISS/200,17828,GET,http://ntn-aaa-177.nilgiritelecom.example/login,HIER_DIRECT/205.138.244.99,application/octet-stream
2020-01-26 07:42:17,251,69.171.3.132,TCP_MISS/200,29049,GET,http://ntn-hlr-361.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/143.34.18.23,application/octet-stream
2020-01-26 23:18:49,262,191.44.20.247,TCP_MISS/200,79582,GET,http://7z4rzwmvin4chff.xyz/gate.php,HIER_DIRECT/107.66.55.92,application/octet-stream
2020-01-27 00:48:17,219,180.156.127.136,TCP_DENIED/403,51203,GET,http://ntn-hlr-329.nilgiritelecom.example/login,HIER_NONE/-,text/html
2020-01-27 01:20:24,2960,206.234.13.152,TCP_MISS/200,70454,GET,http://c6z3s1w62q.top/gate.php,HIER_DIRECT/98.101.148.60,application/octet-stream
2020-01-27 07:02:48,777,203.160.200.166,TCP_MISS/200,15384,GET,http://n970cu51msmvz.top/dl/setup.exe,HIER_DIRECT/217.17.10.89,application/octet-stream
2020-01-27 08:34:45,2710,40.152.117.160,TCP_MISS/200,22217,GET,http://ntn-oss-276.nilgiritelecom.example/login,HIER_DIRECT/96.146.44.12,application/octet-stream
2020-01-27 15:22:06,3569,120.117.170.110,TCP_MISS/200,77836,GET,http://ntn-web-061.nilgiritelecom.example/api/v1/status,HIER_DIRECT/79.161.137.197,application/octet-stream
2020-01-27 21:02:58,3383,39.200.115.249,TCP_MISS/200,54115,GET,http://55w2yuhcz9mpabemc.click/update/payload.bin,HIER_DIRECT/154.110.223.94,application/octet-stream
2020-01-27 21:39:59,215,165.164.251.210,TCP_MISS/200,4962,GET,http://ntn-prx-054.nilgiritelecom.example/actuator/env,HIER_DIRECT/77.141.215.114,application/octet-stream
2020-01-28 01:14:50,1330,30.102.28.99,TCP_MISS/200,32509,GET,http://h25z3d7ozv6ut.info/dl/setup.exe,HIER_DIRECT/97.123.182.53,application/octet-stream
2020-01-28 13:32:22,3679,87.176.72.124,TCP_DENIED/403,48467,GET,http://gk5g3x63t31.info/gate.php,HIER_NONE/-,text/html
2020-01-28 21:56:07,3554,157.100.69.173,TCP_DENIED/403,70561,GET,http://859n4uza1a8e.top/dl/setup.exe,HIER_NONE/-,text/html
2020-01-30 07:33:20,2804,78.221.123.176,TCP_MISS/200,55505,GET,http://ntn-aaa-201.nilgiritelecom.example/actuator/env,HIER_DIRECT/91.112.150.16,application/octet-stream
2020-01-30 09:00:38,2156,114.179.59.67,TCP_MISS/200,28585,GET,http://utmip5py7blke0e.top/gate.php,HIER_DIRECT/146.31.162.211,application/octet-stream
2020-01-30 18:24:55,2835,105.26.126.19,TCP_MISS/200,77559,GET,http://ntn-aaa-245.nilgiritelecom.example/actuator/env,HIER_DIRECT/126.110.209.239,application/octet-stream
2020-01-30 20:31:09,64,216.164.57.156,TCP_DENIED/403,57545,GET,http://plmgod5hbu68h.xyz/gate.php,HIER_NONE/-,text/html
2020-01-31 10:14:46,3575,87.152.82.22,TCP_MISS/200,6645,GET,http://d1w7za8jjea83.info/dl/setup.exe,HIER_DIRECT/20.78.55.248,application/octet-stream
2020-01-31 15:09:44,2391,57.201.187.245,TCP_DENIED/403,46814,GET,http://5hcpi9g036edswu.top/dl/setup.exe,HIER_NONE/-,text/html
2020-01-31 21:48:27,1498,69.72.101.198,TCP_DENIED/403,75044,GET,http://ko5cq32p9q.info/dl/setup.exe,HIER_NONE/-,text/html
2020-02-01 00:05:32,2931,84.75.86.246,TCP_MISS/200,60167,GET,http://6a5cjvfyoin.xyz/gate.php,HIER_DIRECT/65.63.171.227,application/octet-stream
2020-02-01 00:29:53,2784,69.47.131.179,TCP_MISS/200,22557,GET,http://ntn-api-202.nilgiritelecom.example/,HIER_DIRECT/112.150.224.120,application/octet-stream
2020-02-01 05:54:00,1385,221.166.131.151,TCP_DENIED/403,9972,GET,http://ntn-hlr-341.nilgiritelecom.example/,HIER_NONE/-,text/html
2020-02-01 08:50:20,1231,52.197.148.153,TCP_DENIED/403,53771,GET,http://ntn-oss-328.nilgiritelecom.example/actuator/env,HIER_NONE/-,text/html
2020-02-01 11:52:00,2208,69.156.208.199,TCP_MISS/200,49404,GET,http://ntn-prx-086.nilgiritelecom.example/actuator/env,HIER_DIRECT/65.241.63.171,application/octet-stream
2020-02-01 19:06:47,1769,85.153.66.85,TCP_MISS/200,73747,GET,http://ntn-hlr-337.nilgiritelecom.example/api/v1/status,HIER_DIRECT/45.75.129.200,application/octet-stream
2020-02-01 21:10:35,1088,187.187.201.117,TCP_DENIED/403,70894,GET,http://ntn-dns-087.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_NONE/-,text/html
2020-02-01 22:52:56,3926,8.126.144.124,TCP_MISS/200,78558,GET,http://c8z890pyfudasyg8.xyz/gate.php,HIER_DIRECT/212.91.128.184,application/octet-stream
2020-02-02 11:14:58,404,186.95.247.113,TCP_DENIED/403,21261,GET,http://ntn-msc-379.nilgiritelecom.example/,HIER_NONE/-,text/html
2020-02-02 23:04:56,1866,144.150.229.101,TCP_DENIED/403,74214,GET,http://ntn-dns-031.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_NONE/-,text/html
2020-02-03 00:49:33,565,111.234.54.178,TCP_MISS/200,33254,GET,http://ntn-aaa-173.nilgiritelecom.example/api/v1/status,HIER_DIRECT/128.176.226.119,application/octet-stream
2020-02-03 01:15:45,1810,120.71.16.32,TCP_DENIED/403,23937,GET,http://bjw7dlrbad6ig2yu.xyz/dl/setup.exe,HIER_NONE/-,text/html
2020-02-03 03:11:11,1812,105.79.0.14,TCP_MISS/200,67675,GET,http://q83kley3cm38lu.xyz/update/payload.bin,HIER_DIRECT/105.243.164.41,application/octet-stream
2020-02-03 11:57:08,3155,52.79.236.167,TCP_DENIED/403,56420,GET,http://j97md8xx9fwdvkn.click/update/payload.bin,HIER_NONE/-,text/html
2020-02-03 13:51:13,2047,183.118.46.104,TCP_DENIED/403,1849,GET,http://ntn-dns-063.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_NONE/-,text/html
2020-02-03 16:11:03,1746,171.77.54.138,TCP_MISS/200,9400,GET,http://ntn-dns-051.nilgiritelecom.example/index.php?id=1'+OR+'1'='1,HIER_DIRECT/126.14.118.111,application/octet-stream
2020-02-04 00:29:25,349,213.172.107.232,TCP_MISS/200,23144,GET,http://ntn-api-142.nilgiritelecom.example/api/v1/status,HIER_DIRECT/78.123.137.188,application/octet-stream
2020-02-04 03:18:32,1972,93.59.217.77,TCP_MISS/200,14328,GET,http://3wu35qix4hk3y.click/update/payload.bin,HIER_DIRECT/135.251.77.143,application/octet-stream
2020-02-04 12:53:45,2488,213.210.151.104,TCP_DENIED/403,5643,GET,http://m71cn34d56mga1n.info/update/payload.bin,HIER_NONE/-,text/html
2020-02-04 15:10:25,1529,94.165.200.252,TCP_MISS/200,6410,GET,http://jqpuqsybsrfsj6f2o0.info/dl/setup.exe,HIER_DIRECT/106.80.75.203,application/octet-stream
2020-02-04 19:45:09,1081,123.179.140.64,TCP_DENIED/403,3119,GET,http://a51g9gqccegyl.xyz/update/payload.bin,HIER_NONE/-,text/html
2020-02-05 00:42:20,1568,122.156.113.59,TCP_MISS/200,26779,GET,http://ntn-prx-070.nilgiritelecom.example/,HIER_DIRECT/161.120.202.75,application/octet-stream
2020-02-05 03:58:15,1021,53.95.81.170,TCP_DENIED/403,71907,GET,http://ntn-core-374.nilgiritelecom.example/admin/../../etc/passwd,HIER_NONE/-,text/html
2020-02-05 10:10:11,1178,124.124.175.63,TCP_MISS/200,8173,GET,http://6nnmbeequtic.click/dl/setup.exe,HIER_DIRECT/81.1.169.108,application/octet-stream
2020-02-05 10:13:22,1489,96.202.97.232,TCP_DENIED/403,65300,GET,http://g3oj9egzriu4s4wb2.click/update/payload.bin,HIER_NONE/-,text/html
2020-02-05 15:57:01,2306,10.183.178.67,TCP_MISS/200,33060,GET,http://au87hca6h9za.info/gate.php,HIER_DIRECT/54.101.227.82,application/octet-stream
2020-02-06 03:38:04,3973,14.126.166.143,TCP_MISS/200,69197,GET,http://ntn-bss-216.nilgiritelecom.example/actuator/env,HIER_DIRECT/33.155.161.89,application/octet-stream
2020-02-06 13:20:47,159,26.46.50.71,TCP_DENIED/403,79454,GET,http://csf12n1d4pq3n0k3.xyz/update/payload.bin,HIER_NONE/-,text/html
2020-02-07 00:21:55,3011,13.154.107.182,TCP_MISS/200,62907,GET,http://ntn-bss-200.nilgiritelecom.example/actuator/env,HIER_DIRECT/69.176.248.131,application/octet-stream
2020-02-07 05:01:02,407,130.62.155.51,TCP_MISS/200,12661,GET,http://ntn-sms-016.nilgiritelecom.example/api/v1/status,HIER_DIRECT/158.141.142.30,application/octet-stream
2020-02-07 10:29:36,2682,39.170.97.130,TCP_MISS/200,83527,GET,http://jowlk88ut8dj.info/update/payload.bin,HIER_DIRECT/212.215.83.38,application/octet-stream
2020-02-08 04:05:45,2459,42.36.40.204,TCP_DENIED/403,87911,GET,http://ntn-sms-020.nilgiritelecom.example/api/v1/status,HIER_NONE/-,text/html
2020-02-08 07:08:38,3187,166.212.191.240,TCP_MISS/200,6458,GET,http://ntn-prx-094.nilgiritelecom.example/api/v1/status,HIER_DIRECT/77.204.140.117,application/octet-stream
2020-02-08 07:09:33,3160,214.250.127.25,TCP_MISS/200,57541,GET,http://xu8pkvu6ngahmxp3r.info/gate.php,HIER_DIRECT/156.65.101.44,application/octet-stream
2020-02-08 17:08:54,2398,55.66.20.48,TCP_MISS/200,80957,GET,http://xq0mawjpnqzjx8on.top/update/payload.bin,HIER_DIRECT/126.161.48.236,application/octet-stream
2020-02-08 19:00:59,914,20.5.238.101,TCP_DENIED/403,35147,GET,http://cat6akdj4rw5tb.top/update/payload.bin,HIER_NONE/-,text/html
