EVENT_TIMESTAMP,DBUSERNAME,OS_USER,USERHOST,CLIENT_IP,ACTION_NAME,OBJECT_SCHEMA,OBJECT_NAME,SQL_TEXT,ROWS_PROCESSED,RETURN_CODE
2020-01-06T19:56:41.341,DBA_ADMIN,nehmat,GCH-DB-394,10.30.0.127,INSERT,BILLING,INSURANCE_CLAIMS,INSERT ON BILLING.INSURANCE_CLAIMS,8,0
2020-01-07T13:54:24.083,REPORT_USER,devansh,GCH-EMR-381,10.30.0.114,UPDATE,EMR,PATIENT_RECORDS,UPDATE ON EMR.PATIENT_RECORDS,19,1017
2020-01-07T21:03:37.349,REPORT_USER,hunar,GCH-PACS-169,10.20.0.36,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,45,0
2020-01-08T21:16:53.026,REPORT_USER,nayantara,GCH-EMR-305,10.30.0.38,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,11,0
2020-01-09T15:50:29.028,DBA_ADMIN,neysa,GCH-LIS-184,10.20.0.51,UPDATE,EMR,PATIENT_RECORDS,UPDATE ON EMR.PATIENT_RECORDS,23,0
2020-01-10T15:46:12.345,APP_SVC,zoya,GCH-DB-278,10.30.0.11,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,1,1017
2020-01-10T17:31:28.973,APP_SVC,zoya,GCH-HIS-259,10.20.0.126,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,44,0
2020-01-11T03:12:35.232,NEELOFAR,neelofar,GCH-PTL-068,10.10.0.69,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,19,0
2020-01-11T22:47:45.366,DBA_ADMIN,eva,GCH-PTL-028,10.10.0.29,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,24,0
2020-01-12T17:11:15.681,DBA_ADMIN,shlok,GCH-PRX-042,10.10.0.43,UPDATE,PACS,RADIOLOGY_IMAGES,UPDATE ON PACS.RADIOLOGY_IMAGES,2,0
2020-01-12T19:32:14.261,REPORT_USER,yuvraj,GCH-PACS-157,10.20.0.24,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,8,0
2020-01-13T07:00:39.972,REPORT_USER,parinaaz,GCH-WEB-105,10.10.0.106,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,38,0
2020-01-13T13:32:15.107,INAAYA,inaaya,GCH-LAB-375,10.30.0.108,EXPORT,EMR,PRESCRIPTIONS,EXPORT * FROM EMR.PRESCRIPTIONS,466135,0
2020-01-13T15:16:41.902,REPORT_USER,anya,GCH-IOT-396,10.30.0.129,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,37,0
2020-01-13T19:52:55.813,AMIRA,amira,GCH-LIS-212,10.20.0.79,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,43,1017
2020-01-14T04:55:34.707,BHAMINI,bhamini,GCH-PTL-112,10.10.0.113,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,37,0
2020-01-14T16:01:04.892,DBA_ADMIN,arnav,GCH-LIS-236,10.20.0.103,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,40,0
2020-01-15T06:38:31.766,DBA_ADMIN,adah,GCH-PACS-177,10.20.0.44,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,30,0
2020-01-15T06:59:18.281,DBA_ADMIN,urvi,GCH-PTL-116,10.10.0.117,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,49,0
2020-01-16T05:31:59.653,REPORT_USER,kimaya,GCH-PRX-050,10.10.0.51,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,43,0
2020-01-16T10:34:25.229,APP_SVC,tiya,GCH-WEB-033,10.10.0.34,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,28,0
2020-01-16T15:48:40.239,DBA_ADMIN,mannat,GCH-LIS-156,10.20.0.23,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,42,0
2020-01-16T18:09:50.941,DBA_ADMIN,yuvraj,GCH-LAB-399,10.30.0.132,UPDATE,PACS,RADIOLOGY_IMAGES,UPDATE ON PACS.RADIOLOGY_IMAGES,31,0
2020-01-18T01:29:49.570,SARA,sara,GCH-IOT-292,10.30.0.25,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,43,0
2020-01-18T04:24:37.925,DBA_ADMIN,hunar,GCH-PRX-074,10.10.0.75,EXPORT,LIS,LAB_RESULTS,EXPORT * FROM LIS.LAB_RESULTS,2319847,0
2020-01-18T09:07:57.891,KIARA,kiara,GCH-HIS-155,10.20.0.22,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,33,0
2020-01-18T15:27:03.149,APP_SVC,anya,GCH-DNS-095,10.10.0.96,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,48,0
2020-01-18T15:28:37.103,HUNAR,hunar,GCH-LIS-136,10.20.0.3,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,37,0
2020-01-18T19:13:04.203,APP_SVC,nakul,GCH-LAB-375,10.30.0.108,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,5,0
2020-01-19T12:39:42.150,DBA_ADMIN,divit,GCH-LAB-399,10.30.0.132,UPDATE,BILLING,INSURANCE_CLAIMS,UPDATE ON BILLING.INSURANCE_CLAIMS,12,0
2020-01-20T17:40:09.380,REPORT_USER,reyansh,GCH-DB-314,10.30.0.47,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,38,0
2020-01-20T21:06:48.442,DBA_ADMIN,azad,GCH-PACS-177,10.20.0.44,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,3,0
2020-01-21T05:01:33.410,NEELOFAR,neelofar,GCH-PTL-052,10.10.0.53,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,45,0
2020-01-21T20:27:03.598,DBA_ADMIN,eshani,GCH-WEB-073,10.10.0.74,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,14,0
2020-01-21T21:52:11.096,BADAL,badal,GCH-WEB-093,10.10.0.94,INSERT,PACS,RADIOLOGY_IMAGES,INSERT ON PACS.RADIOLOGY_IMAGES,37,0
2020-01-22T15:38:21.027,DBA_ADMIN,dharmajan,GCH-IOT-344,10.30.0.77,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,17,0
2020-01-22T22:42:29.590,APP_SVC,aayush,GCH-DB-378,10.30.0.111,INSERT,EMR,PRESCRIPTIONS,INSERT ON EMR.PRESCRIPTIONS,36,0
2020-01-22T23:26:46.176,TIYA,tiya,GCH-HIS-207,10.20.0.74,UPDATE,BILLING,INSURANCE_CLAIMS,UPDATE ON BILLING.INSURANCE_CLAIMS,40,0
2020-01-23T06:08:40.686,APP_SVC,trisha,GCH-AD-246,10.20.0.113,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,36,0
2020-01-23T06:26:45.311,DBA_ADMIN,stuvan,GCH-AD-166,10.20.0.33,UPDATE,LIS,LAB_RESULTS,UPDATE ON LIS.LAB_RESULTS,20,0
2020-01-25T03:43:01.021,APP_SVC,anahita,GCH-PRX-050,10.10.0.51,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,5,0
2020-01-25T03:43:01.312,REPORT_USER,anahita,GCH-PRX-050,10.10.0.51,UPDATE,EMR,PRESCRIPTIONS,UPDATE ON EMR.PRESCRIPTIONS,14,0
2020-01-25T10:45:03.661,ROHAN,rohan,GCH-IOT-304,10.30.0.37,DELETE,EMR,PRESCRIPTIONS,DELETE ON EMR.PRESCRIPTIONS,48,0
2020-01-25T14:45:02.153,REPORT_USER,hansh,GCH-LIS-264,10.20.0.131,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,27,0
2020-01-26T05:37:27.139,APP_SVC,parinaaz,GCH-DNS-063,10.10.0.64,INSERT,PACS,RADIOLOGY_IMAGES,INSERT ON PACS.RADIOLOGY_IMAGES,43,0
2020-01-26T12:44:05.634,DBA_ADMIN,mishti,GCH-EMR-317,10.30.0.50,UPDATE,LIS,LAB_RESULTS,UPDATE ON LIS.LAB_RESULTS,17,0
2020-01-26T23:24:23.519,DBA_ADMIN,shray,GCH-IOT-280,10.30.0.13,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,46,1017
2020-01-27T21:39:59.950,SAMARTH,samarth,GCH-PTL-056,10.10.0.57,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,21,0
2020-01-27T22:29:21.405,APP_SVC,yuvraj,GCH-PTL-040,10.10.0.41,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,6,0
2020-01-28T07:29:55.615,DBA_ADMIN,nakul,GCH-PACS-237,10.20.0.104,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,19,0
2020-01-28T07:49:50.973,DBA_ADMIN,darshit,GCH-EMR-281,10.30.0.14,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,45,0
2020-01-28T18:02:43.344,REPORT_USER,onkar,GCH-WEB-069,10.10.0.70,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,34,0
2020-01-29T02:54:00.470,APP_SVC,raunak,GCH-HIS-175,10.20.0.42,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,4,0
2020-01-29T07:26:20.713,DBA_ADMIN,saksham,GCH-LAB-343,10.30.0.76,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,39,0
2020-01-30T01:28:13.180,REPORT_USER,bhamini,GCH-PRX-038,10.10.0.39,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,15,0
2020-01-31T02:36:38.321,REPORT_USER,madhav,GCH-PRX-090,10.10.0.91,EXPORT,EMR,PRESCRIPTIONS,EXPORT * FROM EMR.PRESCRIPTIONS,3506312,0
2020-01-31T05:01:15.498,REPORT_USER,mannat,GCH-PACS-197,10.20.0.64,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,0,0
2020-02-01T00:05:32.546,KANAV,kanav,GCH-LAB-379,10.30.0.112,INSERT,BILLING,INSURANCE_CLAIMS,INSERT ON BILLING.INSURANCE_CLAIMS,23,0
2020-02-01T08:50:20.188,REPORT_USER,ela,GCH-IOT-400,10.30.0.133,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,10,0
2020-02-01T19:08:30.140,REPORT_USER,vanya,GCH-PRX-098,10.10.0.99,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,27,0
2020-02-02T11:50:56.268,APP_SVC,aayush,GCH-DB-394,10.30.0.127,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,3,0
2020-02-02T19:01:57.748,APP_SVC,dhruv,GCH-WEB-121,10.10.0.122,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,35,0
2020-02-02T21:16:57.479,DBA_ADMIN,eva,GCH-DNS-027,10.10.0.28,INSERT,EMR,PATIENT_RECORDS,INSERT ON EMR.PATIENT_RECORDS,33,0
2020-02-02T22:02:55.842,DBA_ADMIN,vidur,GCH-HIS-195,10.20.0.62,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,19,0
2020-02-03T00:49:33.098,APP_SVC,priyansh,GCH-LIS-224,10.20.0.91,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,31,0
2020-02-03T03:11:11.596,DBA_ADMIN,aarav,GCH-EMR-349,10.30.0.82,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,41,0
2020-02-04T06:06:16.473,REPORT_USER,tara,GCH-PRX-022,10.10.0.23,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,6,0
2020-02-04T06:06:16.916,APP_SVC,tara,GCH-PRX-022,10.10.0.23,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,36,0
2020-02-05T01:59:43.394,APP_SVC,armaan,GCH-DNS-007,10.10.0.8,UPDATE,PACS,RADIOLOGY_IMAGES,UPDATE ON PACS.RADIOLOGY_IMAGES,50,0
2020-02-05T04:37:27.444,REPORT_USER,kaira,GCH-LAB-351,10.30.0.84,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,45,0
2020-02-05T10:03:51.126,DBA_ADMIN,nitara,GCH-DB-398,10.30.0.131,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,49,0
2020-02-06T23:21:39.200,AAYUSH,aayush,GCH-DNS-015,10.10.0.16,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,10,0
2020-02-06T23:29:45.500,GOKUL,gokul,GCH-AD-174,10.20.0.41,INSERT,EMR,PATIENT_RECORDS,INSERT ON EMR.PATIENT_RECORDS,26,0
2020-02-07T05:38:21.140,KISMAT,kismat,GCH-EMR-393,10.30.0.126,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,40,0
2020-02-07T07:36:50.626,APP_SVC,saksham,GCH-HIS-259,10.20.0.126,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,22,0
2020-02-07T19:27:22.810,DBA_ADMIN,riaan,GCH-DB-274,10.30.0.7,INSERT,EMR,PATIENT_RECORDS,INSERT ON EMR.PATIENT_RECORDS,5,0
2020-02-08T05:15:45.737,APP_SVC,kashvi,GCH-PACS-245,10.20.0.112,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,26,0
2020-02-08T07:48:00.876,DBA_ADMIN,kimaya,GCH-LIS-208,10.20.0.75,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,29,0
2020-02-08T14:35:01.660,APP_SVC,nitya,GCH-LIS-140,10.20.0.7,INSERT,EMR,PRESCRIPTIONS,INSERT ON EMR.PRESCRIPTIONS,5,0
2020-02-08T17:09:43.685,REPORT_USER,mamooty,GCH-AD-146,10.20.0.13,GRANT,EMR,PRESCRIPTIONS,GRANT ON EMR.PRESCRIPTIONS,15,0
2020-02-09T03:50:06.253,REPORT_USER,bhavin,GCH-AD-226,10.20.0.93,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,47,0
2020-02-09T08:25:12.213,REPORT_USER,adira,GCH-HIS-251,10.20.0.118,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,32,0
2020-02-09T10:59:58.374,DBA_ADMIN,yasmin,GCH-HIS-187,10.20.0.54,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,46,0
2020-02-11T04:54:28.241,REPORT_USER,anahita,GCH-PTL-032,10.10.0.33,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,12,0
2020-02-11T17:26:33.348,APP_SVC,seher,GCH-HIS-219,10.20.0.86,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,31,0
2020-02-11T20:44:29.477,DBA_ADMIN,biju,GCH-LAB-307,10.30.0.40,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,48,0
2020-02-12T02:02:58.995,DBA_ADMIN,aarush,GCH-HIS-239,10.20.0.106,INSERT,BILLING,INSURANCE_CLAIMS,INSERT ON BILLING.INSURANCE_CLAIMS,3,0
2020-02-12T05:05:32.956,DBA_ADMIN,tarini,GCH-LIS-172,10.20.0.39,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,37,0
2020-02-12T10:37:58.100,MADHAV,madhav,GCH-DB-322,10.30.0.55,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,23,0
2020-02-12T14:16:45.809,APP_SVC,raghav,GCH-IOT-400,10.30.0.133,INSERT,EMR,PATIENT_RECORDS,INSERT ON EMR.PATIENT_RECORDS,10,0
2020-02-12T23:21:00.002,DBA_ADMIN,elakshi,GCH-AD-166,10.20.0.33,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,27,0
2020-02-13T07:50:33.684,APP_SVC,gokul,GCH-DNS-099,10.10.0.100,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,30,0
2020-02-13T08:57:55.874,REPORT_USER,indrajit,GCH-DB-306,10.30.0.39,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,46,0
2020-02-13T16:56:32.896,DBA_ADMIN,siya,GCH-PTL-084,10.10.0.85,INSERT,PACS,RADIOLOGY_IMAGES,INSERT ON PACS.RADIOLOGY_IMAGES,32,0
2020-02-14T12:10:01.712,DBA_ADMIN,ivan,GCH-LIS-152,10.20.0.19,UPDATE,PACS,RADIOLOGY_IMAGES,UPDATE ON PACS.RADIOLOGY_IMAGES,43,0
2020-02-14T15:35:29.819,APP_SVC,ahana,GCH-LAB-335,10.30.0.68,INSERT,BILLING,INSURANCE_CLAIMS,INSERT ON BILLING.INSURANCE_CLAIMS,10,0
2020-02-14T15:49:22.889,APP_SVC,indrajit,GCH-LAB-359,10.30.0.92,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,27,1017
2020-02-14T19:31:58.791,REPORT_USER,prerak,GCH-PACS-173,10.20.0.40,UPDATE,PACS,RADIOLOGY_IMAGES,UPDATE ON PACS.RADIOLOGY_IMAGES,40,0
2020-02-14T20:36:15.180,RASHA,rasha,GCH-WEB-085,10.10.0.86,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,49,0
2020-02-15T07:37:40.358,HUNAR,hunar,GCH-LIS-152,10.20.0.19,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,29,0
2020-02-15T14:22:26.501,TARINI,tarini,GCH-EMR-337,10.30.0.70,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,32,0
2020-02-15T20:30:25.363,DBA_ADMIN,anika,GCH-PTL-064,10.10.0.65,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,17,0
2020-02-16T02:41:59.638,REPORT_USER,hansh,GCH-IOT-348,10.30.0.81,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,12,1017
2020-02-17T11:08:10.761,DBA_ADMIN,anahi,GCH-DB-366,10.30.0.99,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,5,0
2020-02-17T21:36:23.471,DBA_ADMIN,vedika,GCH-WEB-061,10.10.0.62,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,24,0
2020-02-17T21:36:23.925,REPORT_USER,vedika,GCH-WEB-061,10.10.0.62,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,32,0
2020-02-18T00:02:41.848,ALISHA,alisha,GCH-PTL-052,10.10.0.53,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,38,0
2020-02-18T04:52:00.627,REPORT_USER,ivan,GCH-EMR-305,10.30.0.38,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,39,0
2020-02-18T12:18:12.266,DBA_ADMIN,ishaan,GCH-HIS-171,10.20.0.38,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,3,1017
2020-02-18T12:52:10.218,DBA_ADMIN,shamik,GCH-EMR-317,10.30.0.50,INSERT,LIS,LAB_RESULTS,INSERT ON LIS.LAB_RESULTS,29,0
2020-02-18T12:52:10.417,SHAMIK,shamik,GCH-EMR-317,10.30.0.50,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,15,0
2020-02-18T13:40:33.616,YAKSHIT,yakshit,GCH-LIS-136,10.20.0.3,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,39,0
2020-02-18T20:58:47.339,REPORT_USER,umang,GCH-LAB-271,10.30.0.4,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,31,0
2020-02-18T22:57:50.472,DBA_ADMIN,samaira,GCH-LAB-383,10.30.0.116,UPDATE,EMR,PRESCRIPTIONS,UPDATE ON EMR.PRESCRIPTIONS,30,0
2020-02-18T22:57:50.852,REPORT_USER,samaira,GCH-LAB-383,10.30.0.116,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,6,0
2020-02-18T23:23:52.637,DBA_ADMIN,devansh,GCH-LAB-367,10.30.0.100,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,30,0
2020-02-19T02:52:01.905,DBA_ADMIN,anya,GCH-AD-254,10.20.0.121,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,7,0
2020-02-19T23:44:09.558,HIMMAT,himmat,GCH-WEB-001,10.10.0.2,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,40,0
2020-02-19T23:44:09.796,REPORT_USER,himmat,GCH-WEB-001,10.10.0.2,INSERT,EMR,PRESCRIPTIONS,INSERT ON EMR.PRESCRIPTIONS,33,0
2020-02-20T05:37:31.246,APP_SVC,hiran,GCH-DNS-087,10.10.0.88,DELETE,EMR,PATIENT_RECORDS,DELETE ON EMR.PATIENT_RECORDS,16,0
2020-02-20T10:23:16.138,APP_SVC,mannat,GCH-EMR-293,10.30.0.26,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,37,0
2020-02-20T12:53:39.426,REPORT_USER,vritika,GCH-HIS-211,10.20.0.78,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,45,0
2020-02-21T10:59:32.205,NEHMAT,nehmat,GCH-DNS-031,10.10.0.32,INSERT,PACS,RADIOLOGY_IMAGES,INSERT ON PACS.RADIOLOGY_IMAGES,21,0
2020-02-21T11:11:49.692,AZAD,azad,GCH-AD-206,10.20.0.73,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,7,0
2020-02-21T15:41:40.668,DBA_ADMIN,aradhya,GCH-DNS-087,10.10.0.88,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,4,0
2020-02-21T15:42:29.058,MANIKYA,manikya,GCH-DNS-131,10.10.0.132,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,6,0
2020-02-22T02:35:25.588,SHANAYA,shanaya,GCH-PTL-036,10.10.0.37,SELECT,LIS,LAB_RESULTS,SELECT * FROM LIS.LAB_RESULTS,12,0
2020-02-22T04:58:44.109,APP_SVC,samar,GCH-EMR-329,10.30.0.62,SELECT,BILLING,INSURANCE_CLAIMS,SELECT * FROM BILLING.INSURANCE_CLAIMS,26,0
2020-02-22T15:36:31.644,REPORT_USER,sana,GCH-WEB-009,10.10.0.10,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,33,0
2020-02-22T16:00:24.125,REPORT_USER,hrishita,GCH-WEB-069,10.10.0.70,SELECT,EMR,PRESCRIPTIONS,SELECT * FROM EMR.PRESCRIPTIONS,49,0
2020-02-22T21:53:25.730,NEELOFAR,neelofar,GCH-WEB-077,10.10.0.78,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,5,0
2020-02-23T03:19:36.758,REPORT_USER,yuvraj,GCH-DNS-039,10.10.0.40,SELECT,PACS,RADIOLOGY_IMAGES,SELECT * FROM PACS.RADIOLOGY_IMAGES,9,0
2020-02-23T21:26:35.640,APP_SVC,ayesha,GCH-DB-386,10.30.0.119,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,46,0
2020-02-23T23:30:33.658,DBA_ADMIN,ishaan,GCH-EMR-349,10.30.0.82,SELECT,EMR,PATIENT_RECORDS,SELECT * FROM EMR.PATIENT_RECORDS,29,0
